"nuts","year","type","nuts2021","nuts2016","variable","value"
824,2010,"flat","EE008","EE008","price_m2",177.31890956042
824,2011,"flat","EE008","EE008","price_m2",181.860989494689
824,2012,"flat","EE008","EE008","price_m2",180.242467280944
824,2013,"flat","EE008","EE008","price_m2",187.258594987969
824,2014,"flat","EE008","EE008","price_m2",212.724666940548
824,2015,"flat","EE008","EE008","price_m2",234.300581020013
824,2016,"flat","EE008","EE008","price_m2",264.997300311051
824,2017,"flat","EE008","EE008","price_m2",308.344145783203
824,2018,"flat","EE008","EE008","price_m2",347.339033980867
824,2019,"flat","EE008","EE008","price_m2",346.625459240566
824,2020,"flat","EE008","EE008","price_m2",382.80389107342
824,2021,"flat","EE008","EE008","price_m2",419.155918774576
824,2022,"flat","EE008","EE008","price_m2",482.492176770937
824,2023,"flat","EE008","EE008","price_m2",597
824,2024,"flat","EE008","EE008","price_m2",532
824,2025,"flat","EE008","EE008","price_m2",587
834,2007,"flat","EE009","EE006","price_m2",402.174192262644
834,2008,"flat","EE009","EE006","price_m2",391.695670074103
834,2009,"flat","EE009","EE006","price_m2",272.235730768497
834,2010,"flat","EE009","EE006","price_m2",227.029322733808
834,2011,"flat","EE009","EE006","price_m2",227.098832721181
834,2012,"flat","EE009","EE006","price_m2",230.516746973832
834,2013,"flat","EE009","EE006","price_m2",230.645705521472
834,2014,"flat","EE009","EE006","price_m2",272.291663396171
834,2015,"flat","EE009","EE006","price_m2",293.10160701343
834,2016,"flat","EE009","EE006","price_m2",304.532208588957
834,2017,"flat","EE009","EE006","price_m2",344.470858895706
834,2018,"flat","EE009","EE006","price_m2",366.78292025476
834,2019,"flat","EE009","EE006","price_m2",395.600212837241
834,2020,"flat","EE009","EE006","price_m2",427.051782756052
834,2021,"flat","EE009","EE006","price_m2",512.653226727785
834,2022,"flat","EE009","EE006","price_m2",721.087262485521
834,2023,"flat","EE009","EE006","price_m2",734
834,2024,"flat","EE009","EE006","price_m2",651
834,2025,"flat","EE009","EE006","price_m2",698
855,2007,"flat","EE008","EE008","price_m2",329.067809933772
855,2008,"flat","EE008","EE008","price_m2",311.388796369866
855,2009,"flat","EE008","EE008","price_m2",219.757848815162
855,2010,"flat","EE008","EE008","price_m2",198.316915537658
855,2011,"flat","EE008","EE008","price_m2",187.286750858889
855,2012,"flat","EE008","EE008","price_m2",186.346884658273
855,2013,"flat","EE008","EE008","price_m2",190.301914397739
855,2014,"flat","EE008","EE008","price_m2",214.509115648715
855,2015,"flat","EE008","EE008","price_m2",222.815093236331
855,2016,"flat","EE008","EE008","price_m2",231.371078047195
855,2017,"flat","EE008","EE008","price_m2",241.893585631605
855,2018,"flat","EE008","EE008","price_m2",262.614865184847
855,2019,"flat","EE008","EE008","price_m2",305.488753278677
855,2020,"flat","EE008","EE008","price_m2",333.45
855,2021,"flat","EE008","EE008","price_m2",378.995954642517
855,2022,"flat","EE008","EE008","price_m2",457.469626501646
855,2023,"flat","EE008","EE008","price_m2",479
855,2024,"flat","EE008","EE008","price_m2",513
855,2025,"flat","EE008","EE008","price_m2",485
890,2007,"flat","EE001","EE001","price_m2",1456.19428497289
890,2008,"flat","EE001","EE001","price_m2",1338.0302677532
890,2009,"flat","EE001","EE001","price_m2",910.402573360942
890,2010,"flat","EE001","EE001","price_m2",863.169572755128
890,2011,"flat","EE001","EE001","price_m2",897.975184670161
890,2012,"flat","EE001","EE001","price_m2",963.192075524062
890,2013,"flat","EE001","EE001","price_m2",1047.79845566915
890,2014,"flat","EE001","EE001","price_m2",1220.37568570521
890,2015,"flat","EE001","EE001","price_m2",1304.67899692693
890,2016,"flat","EE001","EE001","price_m2",1326.52386495925
890,2017,"flat","EE001","EE001","price_m2",1424.58487301029
890,2018,"flat","EE001","EE001","price_m2",1534.70404574153
890,2019,"flat","EE001","EE001","price_m2",1585.28673189036
890,2020,"flat","EE001","EE001","price_m2",1749.74408218194
890,2021,"flat","EE001","EE001","price_m2",1911.43370910848
890,2022,"flat","EE001","EE001","price_m2",2360.45634458673
890,2023,"flat","EE001","EE001","price_m2",2848
890,2024,"flat","EE001","EE001","price_m2",2824
890,2025,"flat","EE001","EE001","price_m2",2872
897,2007,"flat","EE008","EE008","price_m2",760.513227513228
897,2008,"flat","EE008","EE008","price_m2",758.314338180291
897,2009,"flat","EE008","EE008","price_m2",523.320645372847
897,2010,"flat","EE008","EE008","price_m2",479.213959646264
897,2011,"flat","EE008","EE008","price_m2",491.818684660867
897,2012,"flat","EE008","EE008","price_m2",512.390476190476
897,2013,"flat","EE008","EE008","price_m2",565.027345855493
897,2014,"flat","EE008","EE008","price_m2",657.561741010585
897,2015,"flat","EE008","EE008","price_m2",700.060776537859
897,2016,"flat","EE008","EE008","price_m2",729.145367313269
897,2017,"flat","EE008","EE008","price_m2",786.348755879369
897,2018,"flat","EE008","EE008","price_m2",850.512948446002
897,2019,"flat","EE008","EE008","price_m2",884.275786938834
897,2020,"flat","EE008","EE008","price_m2",1000.48802873334
897,2021,"flat","EE008","EE008","price_m2",1149.80720341849
897,2022,"flat","EE008","EE008","price_m2",1402.10025126298
897,2023,"flat","EE008","EE008","price_m2",1495
897,2024,"flat","EE008","EE008","price_m2",1606
897,2025,"flat","EE008","EE008","price_m2",1816
899,2007,"flat","EE008","EE008","price_m2",431.152978461177
899,2008,"flat","EE008","EE008","price_m2",374.670755326017
899,2009,"flat","EE008","EE008","price_m2",259.187675333059
899,2010,"flat","EE008","EE008","price_m2",241.885550795234
899,2011,"flat","EE008","EE008","price_m2",240.830119138447
899,2012,"flat","EE008","EE008","price_m2",245.323974411644
899,2013,"flat","EE008","EE008","price_m2",255.748336169963
899,2014,"flat","EE008","EE008","price_m2",286.047631903281
899,2015,"flat","EE008","EE008","price_m2",307.319109102647
899,2016,"flat","EE008","EE008","price_m2",334.228381947297
899,2017,"flat","EE008","EE008","price_m2",351.068067374846
899,2018,"flat","EE008","EE008","price_m2",380.138329714185
899,2019,"flat","EE008","EE008","price_m2",425.082780679617
899,2020,"flat","EE008","EE008","price_m2",491.870397323787
899,2021,"flat","EE008","EE008","price_m2",543.745166969893
899,2022,"flat","EE008","EE008","price_m2",657.614419860321
899,2023,"flat","EE008","EE008","price_m2",728
899,2024,"flat","EE008","EE008","price_m2",630
899,2025,"flat","EE008","EE008","price_m2",666
901,2007,"flat","EE009","EE006","price_m2",407.360560206928
901,2008,"flat","EE009","EE006","price_m2",386.348454549749
901,2009,"flat","EE009","EE006","price_m2",250.866311002449
901,2010,"flat","EE009","EE006","price_m2",216.381128515787
901,2011,"flat","EE009","EE006","price_m2",217.543202896082
901,2012,"flat","EE009","EE006","price_m2",238.617490148139
901,2013,"flat","EE009","EE006","price_m2",245.486220278014
901,2014,"flat","EE009","EE006","price_m2",282.475096586167
901,2015,"flat","EE009","EE006","price_m2",306.71970901762
901,2016,"flat","EE009","EE006","price_m2",303.260479903349
901,2017,"flat","EE009","EE006","price_m2",317.005592621805
901,2018,"flat","EE009","EE006","price_m2",354.085284977505
901,2019,"flat","EE009","EE006","price_m2",369.558513539241
901,2020,"flat","EE009","EE006","price_m2",399.214547973873
901,2021,"flat","EE009","EE006","price_m2",427.317073170732
901,2022,"flat","EE009","EE006","price_m2",482.208855151525
901,2023,"flat","EE009","EE006","price_m2",451
901,2024,"flat","EE009","EE006","price_m2",600
901,2025,"flat","EE009","EE006","price_m2",718
903,2007,"flat","EE009","EE006","price_m2",244.561733837499
903,2008,"flat","EE009","EE006","price_m2",236.111185264058
903,2009,"flat","EE009","EE006","price_m2",158.365427380883
903,2010,"flat","EE009","EE006","price_m2",137.58841045333
903,2011,"flat","EE009","EE006","price_m2",129.589575847006
903,2012,"flat","EE009","EE006","price_m2",136.746282897219
903,2013,"flat","EE009","EE006","price_m2",144.141978150965
903,2014,"flat","EE009","EE006","price_m2",162.722077922078
903,2015,"flat","EE009","EE006","price_m2",173.212481450119
903,2016,"flat","EE009","EE006","price_m2",175.968724522734
903,2017,"flat","EE009","EE006","price_m2",188.775731473175
903,2018,"flat","EE009","EE006","price_m2",206.369388377923
903,2019,"flat","EE009","EE006","price_m2",215.100208429401
903,2020,"flat","EE009","EE006","price_m2",235.153246753247
903,2021,"flat","EE009","EE006","price_m2",280.794805194805
903,2022,"flat","EE009","EE006","price_m2",339.691081133199
903,2023,"flat","EE009","EE006","price_m2",368
903,2024,"flat","EE009","EE006","price_m2",382
903,2025,"flat","EE009","EE006","price_m2",364
907,2007,"flat","EE004","EE004","price_m2",NA
907,2008,"flat","EE004","EE004","price_m2",NA
907,2009,"flat","EE004","EE004","price_m2",NA
907,2010,"flat","EE004","EE004","price_m2",NA
907,2011,"flat","EE004","EE004","price_m2",NA
907,2012,"flat","EE004","EE004","price_m2",NA
907,2013,"flat","EE004","EE004","price_m2",NA
907,2014,"flat","EE004","EE004","price_m2",NA
907,2015,"flat","EE004","EE004","price_m2",NA
907,2016,"flat","EE004","EE004","price_m2",NA
907,2017,"flat","EE004","EE004","price_m2",NA
907,2018,"flat","EE004","EE004","price_m2",NA
907,2019,"flat","EE004","EE004","price_m2",NA
907,2020,"flat","EE004","EE004","price_m2",NA
907,2021,"flat","EE004","EE004","price_m2",NA
907,2022,"flat","EE004","EE004","price_m2",NA
907,2023,"flat","EE004","EE004","price_m2",NA
907,2024,"flat","EE004","EE004","price_m2",NA
907,2025,"flat","EE004","EE004","price_m2",NA
917,2007,"flat","EE008","EE008","price_m2",434.29550625183
917,2008,"flat","EE008","EE008","price_m2",415.950529248608
917,2009,"flat","EE008","EE008","price_m2",290.715996673104
917,2010,"flat","EE008","EE008","price_m2",255.400004161871
917,2011,"flat","EE008","EE008","price_m2",266.070883961985
917,2012,"flat","EE008","EE008","price_m2",266.359631903606
917,2013,"flat","EE008","EE008","price_m2",281.81722326278
917,2014,"flat","EE008","EE008","price_m2",310.595549309316
917,2015,"flat","EE008","EE008","price_m2",317.624540897621
917,2016,"flat","EE008","EE008","price_m2",337.357006030974
917,2017,"flat","EE008","EE008","price_m2",360.816615857153
917,2018,"flat","EE008","EE008","price_m2",416.040228185982
917,2019,"flat","EE008","EE008","price_m2",440.495030286556
917,2020,"flat","EE008","EE008","price_m2",462.358725761773
917,2021,"flat","EE008","EE008","price_m2",513.777585209034
917,2022,"flat","EE008","EE008","price_m2",587.481710485266
917,2023,"flat","EE008","EE008","price_m2",678
917,2024,"flat","EE008","EE008","price_m2",721
917,2025,"flat","EE008","EE008","price_m2",738
919,2007,"flat","EE008","EE008","price_m2",641.111450202477
919,2008,"flat","EE008","EE008","price_m2",587.211583230628
919,2009,"flat","EE008","EE008","price_m2",421.432243676272
919,2010,"flat","EE008","EE008","price_m2",371.839221785316
919,2011,"flat","EE008","EE008","price_m2",376.879609523251
919,2012,"flat","EE008","EE008","price_m2",392.216542441849
919,2013,"flat","EE008","EE008","price_m2",413.585858585859
919,2014,"flat","EE008","EE008","price_m2",475.061515738404
919,2015,"flat","EE008","EE008","price_m2",504.620292661933
919,2016,"flat","EE008","EE008","price_m2",518.414128372166
919,2017,"flat","EE008","EE008","price_m2",558.616243128509
919,2018,"flat","EE008","EE008","price_m2",607.551176712248
919,2019,"flat","EE008","EE008","price_m2",669.79797979798
919,2020,"flat","EE008","EE008","price_m2",715.300545806679
919,2021,"flat","EE008","EE008","price_m2",819.072206897901
919,2022,"flat","EE008","EE008","price_m2",989.580638535126
919,2023,"flat","EE008","EE008","price_m2",1145
919,2024,"flat","EE008","EE008","price_m2",1140
919,2025,"flat","EE008","EE008","price_m2",1132
928,2007,"flat","EE009","EE006","price_m2",177.654645225659
928,2008,"flat","EE009","EE006","price_m2",252.741187863138
928,2009,"flat","EE009","EE006","price_m2",229.575605962791
928,2010,"flat","EE009","EE006","price_m2",138.265543752568
928,2011,"flat","EE009","EE006","price_m2",145.306185809026
928,2012,"flat","EE009","EE006","price_m2",155.714237924761
928,2013,"flat","EE009","EE006","price_m2",161.623956804977
928,2014,"flat","EE009","EE006","price_m2",186.213991431422
928,2015,"flat","EE009","EE006","price_m2",182
928,2016,"flat","EE009","EE006","price_m2",200.841604554258
928,2017,"flat","EE009","EE006","price_m2",224.18315335407
928,2018,"flat","EE009","EE006","price_m2",248.157365455719
928,2019,"flat","EE009","EE006","price_m2",262.246346616586
928,2020,"flat","EE009","EE006","price_m2",272.621122131581
928,2021,"flat","EE009","EE006","price_m2",297.62911262398
928,2022,"flat","EE009","EE006","price_m2",351.559041023534
928,2023,"flat","EE009","EE006","price_m2",366
928,2024,"flat","EE009","EE006","price_m2",395
928,2025,"flat","EE009","EE006","price_m2",360
130,2007,"flat","EE00A","EE007","number_transactions",67
130,2008,"flat","EE00A","EE007","number_transactions",67
130,2009,"flat","EE00A","EE007","number_transactions",67
130,2010,"flat","EE00A","EE007","number_transactions",67
130,2011,"flat","EE00A","EE007","number_transactions",67
130,2012,"flat","EE00A","EE007","number_transactions",67
130,2013,"flat","EE00A","EE007","number_transactions",67
130,2014,"flat","EE00A","EE007","number_transactions",67
130,2015,"flat","EE00A","EE007","number_transactions",67
130,2016,"flat","EE00A","EE007","number_transactions",67
130,2017,"flat","EE00A","EE007","number_transactions",67
130,2018,"flat","EE00A","EE007","number_transactions",67
130,2019,"flat","EE00A","EE007","number_transactions",67
130,2020,"flat","EE00A","EE007","number_transactions",67
130,2021,"flat","EE00A","EE007","number_transactions",67
130,2022,"flat","EE00A","EE007","number_transactions",67
130,2023,"flat","EE00A","EE007","number_transactions",57
130,2024,"flat","EE00A","EE007","number_transactions",67
130,2025,"flat","EE00A","EE007","number_transactions",35
141,2007,"flat","EE001","EE001","number_transactions",426
141,2008,"flat","EE001","EE001","number_transactions",426
141,2009,"flat","EE001","EE001","number_transactions",426
141,2010,"flat","EE001","EE001","number_transactions",426
141,2011,"flat","EE001","EE001","number_transactions",426
141,2012,"flat","EE001","EE001","number_transactions",426
141,2013,"flat","EE001","EE001","number_transactions",426
141,2014,"flat","EE001","EE001","number_transactions",426
141,2015,"flat","EE001","EE001","number_transactions",426
141,2016,"flat","EE001","EE001","number_transactions",426
141,2017,"flat","EE001","EE001","number_transactions",426
141,2018,"flat","EE001","EE001","number_transactions",426
141,2019,"flat","EE001","EE001","number_transactions",426
141,2020,"flat","EE001","EE001","number_transactions",426
141,2021,"flat","EE001","EE001","number_transactions",426
141,2022,"flat","EE001","EE001","number_transactions",426
141,2023,"flat","EE001","EE001","number_transactions",312
141,2024,"flat","EE001","EE001","number_transactions",426
141,2025,"flat","EE001","EE001","number_transactions",355
142,2007,"flat","EE008","EE008","number_transactions",214
142,2008,"flat","EE008","EE008","number_transactions",214
142,2009,"flat","EE008","EE008","number_transactions",214
142,2010,"flat","EE008","EE008","number_transactions",214
142,2011,"flat","EE008","EE008","number_transactions",214
142,2012,"flat","EE008","EE008","number_transactions",214
142,2013,"flat","EE008","EE008","number_transactions",214
142,2014,"flat","EE008","EE008","number_transactions",214
142,2015,"flat","EE008","EE008","number_transactions",214
142,2016,"flat","EE008","EE008","number_transactions",214
142,2017,"flat","EE008","EE008","number_transactions",214
142,2018,"flat","EE008","EE008","number_transactions",214
142,2019,"flat","EE008","EE008","number_transactions",214
142,2020,"flat","EE008","EE008","number_transactions",214
142,2021,"flat","EE008","EE008","number_transactions",214
142,2022,"flat","EE008","EE008","number_transactions",214
142,2023,"flat","EE008","EE008","number_transactions",148
142,2024,"flat","EE008","EE008","number_transactions",214
142,2025,"flat","EE008","EE008","number_transactions",171
171,2007,"flat","EE008","EE008","number_transactions",537
171,2008,"flat","EE008","EE008","number_transactions",537
171,2009,"flat","EE008","EE008","number_transactions",537
171,2010,"flat","EE008","EE008","number_transactions",537
171,2011,"flat","EE008","EE008","number_transactions",537
171,2012,"flat","EE008","EE008","number_transactions",537
171,2013,"flat","EE008","EE008","number_transactions",537
171,2014,"flat","EE008","EE008","number_transactions",537
171,2015,"flat","EE008","EE008","number_transactions",537
171,2016,"flat","EE008","EE008","number_transactions",537
171,2017,"flat","EE008","EE008","number_transactions",537
171,2018,"flat","EE008","EE008","number_transactions",537
171,2019,"flat","EE008","EE008","number_transactions",537
171,2020,"flat","EE008","EE008","number_transactions",537
171,2021,"flat","EE008","EE008","number_transactions",537
171,2022,"flat","EE008","EE008","number_transactions",537
171,2023,"flat","EE008","EE008","number_transactions",375
171,2024,"flat","EE008","EE008","number_transactions",537
171,2025,"flat","EE008","EE008","number_transactions",484
184,2007,"flat","EE004","EE004","number_transactions",1371
184,2008,"flat","EE004","EE004","number_transactions",1371
184,2009,"flat","EE004","EE004","number_transactions",1371
184,2010,"flat","EE004","EE004","number_transactions",1371
184,2011,"flat","EE004","EE004","number_transactions",1371
184,2012,"flat","EE004","EE004","number_transactions",1371
184,2013,"flat","EE004","EE004","number_transactions",1371
184,2014,"flat","EE004","EE004","number_transactions",1371
184,2015,"flat","EE004","EE004","number_transactions",1371
184,2016,"flat","EE004","EE004","number_transactions",1371
184,2017,"flat","EE004","EE004","number_transactions",1371
184,2018,"flat","EE004","EE004","number_transactions",1371
184,2019,"flat","EE004","EE004","number_transactions",1371
184,2020,"flat","EE004","EE004","number_transactions",1371
184,2021,"flat","EE004","EE004","number_transactions",1371
184,2022,"flat","EE004","EE004","number_transactions",1371
184,2023,"flat","EE004","EE004","number_transactions",995
184,2024,"flat","EE004","EE004","number_transactions",1371
184,2025,"flat","EE004","EE004","number_transactions",1656
191,2007,"flat","EE009","EE006","number_transactions",103
191,2008,"flat","EE009","EE006","number_transactions",103
191,2009,"flat","EE009","EE006","number_transactions",103
191,2010,"flat","EE009","EE006","number_transactions",103
191,2011,"flat","EE009","EE006","number_transactions",103
191,2012,"flat","EE009","EE006","number_transactions",103
191,2013,"flat","EE009","EE006","number_transactions",103
191,2014,"flat","EE009","EE006","number_transactions",103
191,2015,"flat","EE009","EE006","number_transactions",103
191,2016,"flat","EE009","EE006","number_transactions",103
191,2017,"flat","EE009","EE006","number_transactions",103
191,2018,"flat","EE009","EE006","number_transactions",103
191,2019,"flat","EE009","EE006","number_transactions",103
191,2020,"flat","EE009","EE006","number_transactions",103
191,2021,"flat","EE009","EE006","number_transactions",103
191,2022,"flat","EE009","EE006","number_transactions",103
191,2023,"flat","EE009","EE006","number_transactions",77
191,2024,"flat","EE009","EE006","number_transactions",103
191,2025,"flat","EE009","EE006","number_transactions",127
198,2007,"flat","EE001","EE001","number_transactions",756
198,2008,"flat","EE001","EE001","number_transactions",756
198,2009,"flat","EE001","EE001","number_transactions",756
198,2010,"flat","EE001","EE001","number_transactions",756
198,2011,"flat","EE001","EE001","number_transactions",756
198,2012,"flat","EE001","EE001","number_transactions",756
198,2013,"flat","EE001","EE001","number_transactions",756
198,2014,"flat","EE001","EE001","number_transactions",756
198,2015,"flat","EE001","EE001","number_transactions",756
198,2016,"flat","EE001","EE001","number_transactions",756
198,2017,"flat","EE001","EE001","number_transactions",756
198,2018,"flat","EE001","EE001","number_transactions",756
198,2019,"flat","EE001","EE001","number_transactions",756
198,2020,"flat","EE001","EE001","number_transactions",756
198,2021,"flat","EE001","EE001","number_transactions",756
198,2022,"flat","EE001","EE001","number_transactions",756
198,2023,"flat","EE001","EE001","number_transactions",616
198,2024,"flat","EE001","EE001","number_transactions",756
198,2025,"flat","EE001","EE001","number_transactions",606
205,2007,"flat","EE004","EE004","number_transactions",162
205,2008,"flat","EE004","EE004","number_transactions",162
205,2009,"flat","EE004","EE004","number_transactions",162
205,2010,"flat","EE004","EE004","number_transactions",162
205,2011,"flat","EE004","EE004","number_transactions",162
205,2012,"flat","EE004","EE004","number_transactions",162
205,2013,"flat","EE004","EE004","number_transactions",162
205,2014,"flat","EE004","EE004","number_transactions",162
205,2015,"flat","EE004","EE004","number_transactions",162
205,2016,"flat","EE004","EE004","number_transactions",162
205,2017,"flat","EE004","EE004","number_transactions",162
205,2018,"flat","EE004","EE004","number_transactions",162
205,2019,"flat","EE004","EE004","number_transactions",162
205,2020,"flat","EE004","EE004","number_transactions",162
205,2021,"flat","EE004","EE004","number_transactions",162
205,2022,"flat","EE004","EE004","number_transactions",162
205,2023,"flat","EE004","EE004","number_transactions",140
205,2024,"flat","EE004","EE004","number_transactions",162
205,2025,"flat","EE004","EE004","number_transactions",166
214,2007,"flat","EE004","EE004","number_transactions",104
214,2008,"flat","EE004","EE004","number_transactions",104
214,2009,"flat","EE004","EE004","number_transactions",104
214,2010,"flat","EE004","EE004","number_transactions",104
214,2011,"flat","EE004","EE004","number_transactions",104
214,2012,"flat","EE004","EE004","number_transactions",104
214,2013,"flat","EE004","EE004","number_transactions",104
214,2014,"flat","EE004","EE004","number_transactions",104
214,2015,"flat","EE004","EE004","number_transactions",104
214,2016,"flat","EE004","EE004","number_transactions",104
214,2017,"flat","EE004","EE004","number_transactions",104
214,2018,"flat","EE004","EE004","number_transactions",104
214,2019,"flat","EE004","EE004","number_transactions",104
214,2020,"flat","EE004","EE004","number_transactions",104
214,2021,"flat","EE004","EE004","number_transactions",104
214,2022,"flat","EE004","EE004","number_transactions",104
214,2023,"flat","EE004","EE004","number_transactions",6
214,2024,"flat","EE004","EE004","number_transactions",104
214,2025,"flat","EE004","EE004","number_transactions",161
245,2007,"flat","EE001","EE001","number_transactions",487
245,2008,"flat","EE001","EE001","number_transactions",487
245,2009,"flat","EE001","EE001","number_transactions",487
245,2010,"flat","EE001","EE001","number_transactions",487
245,2011,"flat","EE001","EE001","number_transactions",487
245,2012,"flat","EE001","EE001","number_transactions",487
245,2013,"flat","EE001","EE001","number_transactions",487
245,2014,"flat","EE001","EE001","number_transactions",487
245,2015,"flat","EE001","EE001","number_transactions",487
245,2016,"flat","EE001","EE001","number_transactions",487
245,2017,"flat","EE001","EE001","number_transactions",487
245,2018,"flat","EE001","EE001","number_transactions",487
245,2019,"flat","EE001","EE001","number_transactions",487
245,2020,"flat","EE001","EE001","number_transactions",487
245,2021,"flat","EE001","EE001","number_transactions",487
245,2022,"flat","EE001","EE001","number_transactions",487
245,2023,"flat","EE001","EE001","number_transactions",316
245,2024,"flat","EE001","EE001","number_transactions",487
245,2025,"flat","EE001","EE001","number_transactions",375
247,2007,"flat","EE008","EE008","number_transactions",944
247,2008,"flat","EE008","EE008","number_transactions",944
247,2009,"flat","EE008","EE008","number_transactions",944
247,2010,"flat","EE008","EE008","number_transactions",944
247,2011,"flat","EE008","EE008","number_transactions",944
247,2012,"flat","EE008","EE008","number_transactions",944
247,2013,"flat","EE008","EE008","number_transactions",944
247,2014,"flat","EE008","EE008","number_transactions",944
247,2015,"flat","EE008","EE008","number_transactions",944
247,2016,"flat","EE008","EE008","number_transactions",944
247,2017,"flat","EE008","EE008","number_transactions",944
247,2018,"flat","EE008","EE008","number_transactions",944
247,2019,"flat","EE008","EE008","number_transactions",944
247,2020,"flat","EE008","EE008","number_transactions",944
247,2021,"flat","EE008","EE008","number_transactions",944
247,2022,"flat","EE008","EE008","number_transactions",944
247,2023,"flat","EE008","EE008","number_transactions",789
247,2024,"flat","EE008","EE008","number_transactions",944
247,2025,"flat","EE008","EE008","number_transactions",897
251,2007,"flat","EE00A","EE007","number_transactions",890
251,2008,"flat","EE00A","EE007","number_transactions",890
251,2009,"flat","EE00A","EE007","number_transactions",890
251,2010,"flat","EE00A","EE007","number_transactions",890
251,2011,"flat","EE00A","EE007","number_transactions",890
251,2012,"flat","EE00A","EE007","number_transactions",890
251,2013,"flat","EE00A","EE007","number_transactions",890
251,2014,"flat","EE00A","EE007","number_transactions",890
251,2015,"flat","EE00A","EE007","number_transactions",890
251,2016,"flat","EE00A","EE007","number_transactions",890
251,2017,"flat","EE00A","EE007","number_transactions",890
251,2018,"flat","EE00A","EE007","number_transactions",890
251,2019,"flat","EE00A","EE007","number_transactions",890
251,2020,"flat","EE00A","EE007","number_transactions",890
251,2021,"flat","EE00A","EE007","number_transactions",890
251,2022,"flat","EE00A","EE007","number_transactions",890
251,2023,"flat","EE00A","EE007","number_transactions",777
251,2024,"flat","EE00A","EE007","number_transactions",890
251,2025,"flat","EE00A","EE007","number_transactions",1016
255,2007,"flat","EE009","EE006","number_transactions",372
255,2008,"flat","EE009","EE006","number_transactions",372
255,2009,"flat","EE009","EE006","number_transactions",372
255,2010,"flat","EE009","EE006","number_transactions",372
255,2011,"flat","EE009","EE006","number_transactions",372
255,2012,"flat","EE009","EE006","number_transactions",372
255,2013,"flat","EE009","EE006","number_transactions",372
255,2014,"flat","EE009","EE006","number_transactions",372
255,2015,"flat","EE009","EE006","number_transactions",372
255,2016,"flat","EE009","EE006","number_transactions",372
255,2017,"flat","EE009","EE006","number_transactions",372
255,2018,"flat","EE009","EE006","number_transactions",372
255,2019,"flat","EE009","EE006","number_transactions",372
255,2020,"flat","EE009","EE006","number_transactions",372
255,2021,"flat","EE009","EE006","number_transactions",372
255,2022,"flat","EE009","EE006","number_transactions",372
255,2023,"flat","EE009","EE006","number_transactions",230
255,2024,"flat","EE009","EE006","number_transactions",372
255,2025,"flat","EE009","EE006","number_transactions",371
272,2007,"flat","EE009","EE006","number_transactions",229
272,2008,"flat","EE009","EE006","number_transactions",229
272,2009,"flat","EE009","EE006","number_transactions",229
272,2010,"flat","EE009","EE006","number_transactions",229
272,2011,"flat","EE009","EE006","number_transactions",229
272,2012,"flat","EE009","EE006","number_transactions",229
272,2013,"flat","EE009","EE006","number_transactions",229
272,2014,"flat","EE009","EE006","number_transactions",229
272,2015,"flat","EE009","EE006","number_transactions",229
272,2016,"flat","EE009","EE006","number_transactions",229
272,2017,"flat","EE009","EE006","number_transactions",229
272,2018,"flat","EE009","EE006","number_transactions",229
272,2019,"flat","EE009","EE006","number_transactions",229
272,2020,"flat","EE009","EE006","number_transactions",229
272,2021,"flat","EE009","EE006","number_transactions",229
272,2022,"flat","EE009","EE006","number_transactions",229
272,2023,"flat","EE009","EE006","number_transactions",207
272,2024,"flat","EE009","EE006","number_transactions",229
272,2025,"flat","EE009","EE006","number_transactions",235
283,2007,"flat","EE008","EE008","number_transactions",278
283,2008,"flat","EE008","EE008","number_transactions",278
283,2009,"flat","EE008","EE008","number_transactions",278
283,2010,"flat","EE008","EE008","number_transactions",278
283,2011,"flat","EE008","EE008","number_transactions",278
283,2012,"flat","EE008","EE008","number_transactions",278
283,2013,"flat","EE008","EE008","number_transactions",278
283,2014,"flat","EE008","EE008","number_transactions",278
283,2015,"flat","EE008","EE008","number_transactions",278
283,2016,"flat","EE008","EE008","number_transactions",278
283,2017,"flat","EE008","EE008","number_transactions",278
283,2018,"flat","EE008","EE008","number_transactions",278
283,2019,"flat","EE008","EE008","number_transactions",278
283,2020,"flat","EE008","EE008","number_transactions",278
283,2021,"flat","EE008","EE008","number_transactions",278
283,2022,"flat","EE008","EE008","number_transactions",278
283,2023,"flat","EE008","EE008","number_transactions",317
283,2024,"flat","EE008","EE008","number_transactions",278
283,2025,"flat","EE008","EE008","number_transactions",388
284,2007,"flat","EE008","EE008","number_transactions",103
284,2008,"flat","EE008","EE008","number_transactions",103
284,2009,"flat","EE008","EE008","number_transactions",103
284,2010,"flat","EE008","EE008","number_transactions",103
284,2011,"flat","EE008","EE008","number_transactions",103
284,2012,"flat","EE008","EE008","number_transactions",103
284,2013,"flat","EE008","EE008","number_transactions",103
284,2014,"flat","EE008","EE008","number_transactions",103
284,2015,"flat","EE008","EE008","number_transactions",103
284,2016,"flat","EE008","EE008","number_transactions",103
284,2017,"flat","EE008","EE008","number_transactions",103
284,2018,"flat","EE008","EE008","number_transactions",103
284,2019,"flat","EE008","EE008","number_transactions",103
284,2020,"flat","EE008","EE008","number_transactions",103
284,2021,"flat","EE008","EE008","number_transactions",103
284,2022,"flat","EE008","EE008","number_transactions",103
284,2023,"flat","EE008","EE008","number_transactions",31
284,2024,"flat","EE008","EE008","number_transactions",103
284,2025,"flat","EE008","EE008","number_transactions",149
