"nuts","year","type","nuts2021","nuts2016","variable","value"
283,2011,"house","EE008","EE008","price_m2",600.197207695282
283,2012,"house","EE008","EE008","price_m2",626.444898993909
283,2013,"house","EE008","EE008","price_m2",700.813357673354
283,2014,"house","EE008","EE008","price_m2",723.561356798831
283,2015,"house","EE008","EE008","price_m2",795.305046348413
283,2016,"house","EE008","EE008","price_m2",865.29888981142
283,2017,"house","EE008","EE008","price_m2",909.919965019086
283,2018,"house","EE008","EE008","price_m2",969.414731962642
283,2019,"house","EE008","EE008","price_m2",982.538577611956
283,2020,"house","EE008","EE008","price_m2",1060.40672846455
283,2021,"house","EE008","EE008","price_m2",1217.01795321303
283,2022,"house","EE008","EE008","price_m2",1507.49240358451
283,2023,"house","EE008","EE008","price_m2",1559.11286313847
283,2024,"house","EE008","EE008","price_m2",1544.23917140258
283,2025,"house","EE008","EE008","price_m2",1662.35378224641
284,2007,"house","EE008","EE008","price_m2",933.728773584908
284,2008,"house","EE008","EE008","price_m2",634.013364779876
284,2009,"house","EE008","EE008","price_m2",441.189465408806
284,2010,"house","EE008","EE008","price_m2",304.955188679246
284,2011,"house","EE008","EE008","price_m2",395.079402515724
284,2012,"house","EE008","EE008","price_m2",290.283805031447
284,2013,"house","EE008","EE008","price_m2",331.154088050315
284,2014,"house","EE008","EE008","price_m2",364.688679245284
284,2015,"house","EE008","EE008","price_m2",407.654874213838
284,2016,"house","EE008","EE008","price_m2",326.962264150944
284,2017,"house","EE008","EE008","price_m2",571.13600628931
284,2018,"house","EE008","EE008","price_m2",936.872641509436
284,2019,"house","EE008","EE008","price_m2",995.558176100631
284,2020,"house","EE008","EE008","price_m2",728.329402515725
284,2021,"house","EE008","EE008","price_m2",593.143081761008
284,2022,"house","EE008","EE008","price_m2",616.198113207549
284,2023,"house","EE008","EE008","price_m2",636.109276729561
284,2024,"house","EE008","EE008","price_m2",724.137578616354
284,2025,"house","EE008","EE008","price_m2",1075.20283018868
291,2007,"house","EE008","EE008","price_m2",751.113477911649
291,2008,"house","EE008","EE008","price_m2",684.613079186213
291,2009,"house","EE008","EE008","price_m2",549.054574092056
291,2010,"house","EE008","EE008","price_m2",497.047852011908
291,2011,"house","EE008","EE008","price_m2",482.554175366621
291,2012,"house","EE008","EE008","price_m2",510.688959442767
291,2013,"house","EE008","EE008","price_m2",475.733621651192
291,2014,"house","EE008","EE008","price_m2",661.593710396639
291,2015,"house","EE008","EE008","price_m2",566.958527595058
291,2016,"house","EE008","EE008","price_m2",706.779878761358
291,2017,"house","EE008","EE008","price_m2",797.152215490796
291,2018,"house","EE008","EE008","price_m2",821.876722709227
291,2019,"house","EE008","EE008","price_m2",962.550643089956
291,2020,"house","EE008","EE008","price_m2",1015.40993438453
291,2021,"house","EE008","EE008","price_m2",1099.81428661297
291,2022,"house","EE008","EE008","price_m2",1345.35422036842
291,2023,"house","EE008","EE008","price_m2",1284.82180614399
291,2024,"house","EE008","EE008","price_m2",1239.63563777927
291,2025,"house","EE008","EE008","price_m2",1408.44434223614
293,2007,"house","EE009","EE006","price_m2",NA
293,2008,"house","EE009","EE006","price_m2",272.536518503442
293,2009,"house","EE009","EE006","price_m2",333.656840667817
293,2010,"house","EE009","EE006","price_m2",399.787025304682
293,2011,"house","EE009","EE006","price_m2",484.954687337008
293,2012,"house","EE009","EE006","price_m2",538.059229545399
293,2013,"house","EE009","EE006","price_m2",380.749547909221
293,2014,"house","EE009","EE006","price_m2",406.800832766168
293,2015,"house","EE009","EE006","price_m2",263.518766052961
293,2016,"house","EE009","EE006","price_m2",264.520738547459
293,2017,"house","EE009","EE006","price_m2",387.763355370707
293,2018,"house","EE009","EE006","price_m2",511.005972193955
293,2019,"house","EE009","EE006","price_m2",513.00991718295
293,2020,"house","EE009","EE006","price_m2",513.00991718295
293,2021,"house","EE009","EE006","price_m2",513.00991718295
293,2022,"house","EE009","EE006","price_m2",513.00991718295
293,2023,"house","EE009","EE006","price_m2",622.224919083227
