"parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"Toila vald",2006,NA,0,0,"flat","all","EE00A","EE007",803
"Toila vald",2007,486,80,35,"flat","all","EE00A","EE007",803
"Toila vald",2008,512,226,151,"flat","all","EE00A","EE007",803
"Toila vald",2009,355,240,214,"flat","all","EE00A","EE007",803
"Toila vald",2010,439,317,244,"flat","all","EE00A","EE007",803
"Toila vald",2011,439,352,238,"flat","all","EE00A","EE007",803
"Toila vald",2012,327,414,281,"flat","all","EE00A","EE007",803
"Toila vald",2013,284,350,252,"flat","all","EE00A","EE007",803
"Toila vald",2014,293,287,260,"flat","all","EE00A","EE007",803
"Toila vald",2015,298,347,306,"flat","all","EE00A","EE007",803
"Toila vald",2016,327,281,268,"flat","all","EE00A","EE007",803
"Toila vald",2017,382,259,208,"flat","all","EE00A","EE007",803
"Toila vald",2018,387,239,171,"flat","all","EE00A","EE007",803
"Toila vald",2019,287,105,83,"flat","all","EE00A","EE007",803
"Toila vald",2020,335,54,40,"flat","all","EE00A","EE007",803
"Toila vald",2021,355,7,6,"flat","all","EE00A","EE007",803
"Toila vald",2022,654,65,54,"flat","all","EE00A","EE007",803
"Toila vald",2023,632,102,87,"flat","all","EE00A","EE007",803
"Toila vald",2024,488,238,215,"flat","all","EE00A","EE007",803
"Toila vald",2025,440,271,241,"flat","all","EE00A","EE007",803
"Tori vald",2005,434,11,6,"flat","all","EE004","EE004",809
"Tori vald",2006,778,131,58,"flat","all","EE004","EE004",809
"Tori vald",2007,1088,400,255,"flat","all","EE004","EE004",809
"Tori vald",2008,848,920,691,"flat","all","EE004","EE004",809
"Tori vald",2009,660,1013,662,"flat","all","EE004","EE004",809
"Tori vald",2010,594,1015,732,"flat","all","EE004","EE004",809
"Tori vald",2011,547,1458,910,"flat","all","EE004","EE004",809
"Tori vald",2012,503,1924,961,"flat","all","EE004","EE004",809
"Tori vald",2013,508,1612,783,"flat","all","EE004","EE004",809
"Tori vald",2014,634,1142,604,"flat","all","EE004","EE004",809
"Tori vald",2015,695,842,439,"flat","all","EE004","EE004",809
"Tori vald",2016,746,690,382,"flat","all","EE004","EE004",809
"Tori vald",2017,743,651,311,"flat","all","EE004","EE004",809
"Tori vald",2018,823,610,239,"flat","all","EE004","EE004",809
"Tori vald",2019,859,508,229,"flat","all","EE004","EE004",809
"Tori vald",2020,980,585,375,"flat","all","EE004","EE004",809
"Tori vald",2021,1118,324,265,"flat","all","EE004","EE004",809
"Tori vald",2022,1271,234,192,"flat","all","EE004","EE004",809
"Tori vald",2023,1687,525,442,"flat","all","EE004","EE004",809
"Tori vald",2024,1571,841,740,"flat","all","EE004","EE004",809
"Tori vald",2025,1693,797,692,"flat","all","EE004","EE004",809
"Tõrva vald",2005,NA,0,0,"flat","all","EE008","EE008",824
"Tõrva vald",2006,232,13,2,"flat","all","EE008","EE008",824
"Tõrva vald",2007,282,39,23,"flat","all","EE008","EE008",824
"Tõrva vald",2008,359,239,158,"flat","all","EE008","EE008",824
"Tõrva vald",2009,295,175,116,"flat","all","EE008","EE008",824
"Tõrva vald",2010,237,185,94,"flat","all","EE008","EE008",824
"Tõrva vald",2011,234,173,99,"flat","all","EE008","EE008",824
"Tõrva vald",2012,194,262,120,"flat","all","EE008","EE008",824
"Tõrva vald",2013,172,440,159,"flat","all","EE008","EE008",824
"Tõrva vald",2014,164,200,89,"flat","all","EE008","EE008",824
"Tõrva vald",2015,198,188,90,"flat","all","EE008","EE008",824
"Tõrva vald",2016,282,150,103,"flat","all","EE008","EE008",824
"Tõrva vald",2017,385,99,60,"flat","all","EE008","EE008",824
"Tõrva vald",2018,472,120,6,"flat","all","EE008","EE008",824
"Tõrva vald",2019,436,152,0,"flat","all","EE008","EE008",824
"Tõrva vald",2020,475,128,4,"flat","all","EE008","EE008",824
"Tõrva vald",2021,527,98,70,"flat","all","EE008","EE008",824
"Tõrva vald",2022,562,13,12,"flat","all","EE008","EE008",824
"Tõrva vald",2023,523,157,107,"flat","all","EE008","EE008",824
"Tõrva vald",2024,532,155,127,"flat","all","EE008","EE008",824
"Tõrva vald",2025,587,85,76,"flat","all","EE008","EE008",824
"Türi vald",2005,NA,0,0,"flat","all","EE009","EE006",834
"Türi vald",2006,353,44,35,"flat","all","EE009","EE006",834
"Türi vald",2007,588,152,130,"flat","all","EE009","EE006",834
"Türi vald",2008,574,338,256,"flat","all","EE009","EE006",834
"Türi vald",2009,438,262,197,"flat","all","EE009","EE006",834
"Türi vald",2010,324,459,340,"flat","all","EE009","EE006",834
"Türi vald",2011,302,770,617,"flat","all","EE009","EE006",834
"Türi vald",2012,271,937,701,"flat","all","EE009","EE006",834
"Türi vald",2013,231,1012,662,"flat","all","EE009","EE006",834
"Türi vald",2014,241,855,610,"flat","all","EE009","EE006",834
"Türi vald",2015,264,599,474,"flat","all","EE009","EE006",834
"Türi vald",2016,305,378,298,"flat","all","EE009","EE006",834
"Türi vald",2017,345,275,219,"flat","all","EE009","EE006",834
"Türi vald",2018,384,317,247,"flat","all","EE009","EE006",834
"Türi vald",2019,439,283,213,"flat","all","EE009","EE006",834
"Türi vald",2020,444,275,231,"flat","all","EE009","EE006",834
"Türi vald",2021,645,187,128,"flat","all","EE009","EE006",834
"Türi vald",2022,1125,181,147,"flat","all","EE009","EE006",834
"Türi vald",2023,773,281,216,"flat","all","EE009","EE006",834
"Türi vald",2024,652,394,320,"flat","all","EE009","EE006",834
"Türi vald",2025,691,361,283,"flat","all","EE009","EE006",834
"Valga vald",2005,106,29,15,"flat","all","EE008","EE008",855
"Valga vald",2006,303,372,87,"flat","all","EE008","EE008",855
"Valga vald",2007,510,802,332,"flat","all","EE008","EE008",855
"Valga vald",2008,467,2317,1280,"flat","all","EE008","EE008",855
"Valga vald",2009,367,2300,946,"flat","all","EE008","EE008",855
"Valga vald",2010,324,2063,532,"flat","all","EE008","EE008",855
"Valga vald",2011,269,2188,701,"flat","all","EE008","EE008",855
"Valga vald",2012,232,2420,707,"flat","all","EE008","EE008",855
"Valga vald",2013,201,3595,779,"flat","all","EE008","EE008",855
"Valga vald",2014,192,2408,733,"flat","all","EE008","EE008",855
"Valga vald",2015,183,1863,660,"flat","all","EE008","EE008",855
"Valga vald",2016,194,1313,539,"flat","all","EE008","EE008",855
"Valga vald",2017,189,729,410,"flat","all","EE008","EE008",855
"Valga vald",2018,217,653,107,"flat","all","EE008","EE008",855
"Valga vald",2019,329,428,0,"flat","all","EE008","EE008",855
"Valga vald",2020,338,543,0,"flat","all","EE008","EE008",855
"Valga vald",2021,430,578,397,"flat","all","EE008","EE008",855
"Valga vald",2022,523,610,475,"flat","all","EE008","EE008",855
"Valga vald",2023,480,779,604,"flat","all","EE008","EE008",855
"Valga vald",2024,520,1007,834,"flat","all","EE008","EE008",855
"Valga vald",2025,490,817,680,"flat","all","EE008","EE008",855
"Viimsi vald",2005,1501,16,7,"flat","all","EE001","EE001",890
"Viimsi vald",2006,1824,885,662,"flat","all","EE001","EE001",890
"Viimsi vald",2007,1929,3232,2405,"flat","all","EE001","EE001",890
"Viimsi vald",2008,1628,6443,5616,"flat","all","EE001","EE001",890
"Viimsi vald",2009,1211,5264,4559,"flat","all","EE001","EE001",890
"Viimsi vald",2010,1214,3233,2215,"flat","all","EE001","EE001",890
"Viimsi vald",2011,1238,3646,2520,"flat","all","EE001","EE001",890
"Viimsi vald",2012,1279,4753,3330,"flat","all","EE001","EE001",890
"Viimsi vald",2013,1329,4135,2906,"flat","all","EE001","EE001",890
"Viimsi vald",2014,1429,3214,2322,"flat","all","EE001","EE001",890
"Viimsi vald",2015,1526,2157,1463,"flat","all","EE001","EE001",890
"Viimsi vald",2016,1614,2470,1898,"flat","all","EE001","EE001",890
"Viimsi vald",2017,1626,2149,1745,"flat","all","EE001","EE001",890
"Viimsi vald",2018,1795,2159,1974,"flat","all","EE001","EE001",890
"Viimsi vald",2019,1783,1205,963,"flat","all","EE001","EE001",890
"Viimsi vald",2020,1923,938,740,"flat","all","EE001","EE001",890
"Viimsi vald",2021,2132,814,586,"flat","all","EE001","EE001",890
"Viimsi vald",2022,2872,945,645,"flat","all","EE001","EE001",890
"Viimsi vald",2023,3392,1381,1032,"flat","all","EE001","EE001",890
"Viimsi vald",2024,3436,1709,1361,"flat","all","EE001","EE001",890
"Viimsi vald",2025,3694,1685,1365,"flat","all","EE001","EE001",890
"Viljandi",2005,513,21,12,"flat","all","EE008","EE008",897
"Viljandi",2006,839,1116,619,"flat","all","EE008","EE008",897
"Viljandi",2007,895,2830,1635,"flat","all","EE008","EE008",897
"Viljandi",2008,848,3449,1947,"flat","all","EE008","EE008",897
"Viljandi",2009,688,3319,1690,"flat","all","EE008","EE008",897
"Viljandi",2010,622,3790,1537,"flat","all","EE008","EE008",897
"Viljandi",2011,607,3914,1322,"flat","all","EE008","EE008",897
"Viljandi",2012,603,3847,1231,"flat","all","EE008","EE008",897
"Viljandi",2013,610,3529,982,"flat","all","EE008","EE008",897
"Viljandi",2014,643,2923,817,"flat","all","EE008","EE008",897
"Viljandi",2015,675,2230,551,"flat","all","EE008","EE008",897
"Viljandi",2016,724,1807,619,"flat","all","EE008","EE008",897
"Viljandi",2017,801,1710,578,"flat","all","EE008","EE008",897
"Viljandi",2018,900,1563,199,"flat","all","EE008","EE008",897
"Viljandi",2019,913,1402,50,"flat","all","EE008","EE008",897
"Viljandi",2020,1079,1398,28,"flat","all","EE008","EE008",897
"Viljandi",2021,1419,1244,326,"flat","all","EE008","EE008",897
"Viljandi",2022,1783,1143,319,"flat","all","EE008","EE008",897
"Viljandi",2023,1737,1260,841,"flat","all","EE008","EE008",897
"Viljandi",2024,1890,1590,1313,"flat","all","EE008","EE008",897
"Viljandi",2025,2000,1456,1222,"flat","all","EE008","EE008",897
"Viljandi vald",2005,NA,0,0,"flat","all","EE008","EE008",899
"Viljandi vald",2006,693,31,0,"flat","all","EE008","EE008",899
"Viljandi vald",2007,708,73,0,"flat","all","EE008","EE008",899
"Viljandi vald",2008,540,260,52,"flat","all","EE008","EE008",899
"Viljandi vald",2009,409,487,82,"flat","all","EE008","EE008",899
"Viljandi vald",2010,387,852,18,"flat","all","EE008","EE008",899
"Viljandi vald",2011,362,941,41,"flat","all","EE008","EE008",899
"Viljandi vald",2012,336,1020,66,"flat","all","EE008","EE008",899
"Viljandi vald",2013,317,1002,87,"flat","all","EE008","EE008",899
"Viljandi vald",2014,308,821,422,"flat","all","EE008","EE008",899
"Viljandi vald",2015,334,439,343,"flat","all","EE008","EE008",899
"Viljandi vald",2016,402,150,116,"flat","all","EE008","EE008",899
"Viljandi vald",2017,409,27,19,"flat","all","EE008","EE008",899
"Viljandi vald",2018,455,73,61,"flat","all","EE008","EE008",899
"Viljandi vald",2019,565,6,4,"flat","all","EE008","EE008",899
"Viljandi vald",2020,691,25,18,"flat","all","EE008","EE008",899
"Viljandi vald",2021,782,6,4,"flat","all","EE008","EE008",899
"Viljandi vald",2022,953,0,0,"flat","all","EE008","EE008",899
"Viljandi vald",2023,729,245,197,"flat","all","EE008","EE008",899
"Viljandi vald",2024,630,329,271,"flat","all","EE008","EE008",899
"Viljandi vald",2025,675,359,295,"flat","all","EE008","EE008",899
"Vinni vald",2005,NA,0,0,"flat","all","EE009","EE006",901
"Vinni vald",2006,477,20,13,"flat","all","EE009","EE006",901
"Vinni vald",2007,680,87,70,"flat","all","EE009","EE006",901
"Vinni vald",2008,628,206,180,"flat","all","EE009","EE006",901
"Vinni vald",2009,413,168,145,"flat","all","EE009","EE006",901
"Vinni vald",2010,330,153,114,"flat","all","EE009","EE006",901
"Vinni vald",2011,313,218,172,"flat","all","EE009","EE006",901
"Vinni vald",2012,345,243,214,"flat","all","EE009","EE006",901
"Vinni vald",2013,316,359,251,"flat","all","EE009","EE006",901
"Vinni vald",2014,335,314,235,"flat","all","EE009","EE006",901
"Vinni vald",2015,374,204,167,"flat","all","EE009","EE006",901
"Vinni vald",2016,341,125,108,"flat","all","EE009","EE006",901
"Vinni vald",2017,340,38,29,"flat","all","EE009","EE006",901
"Vinni vald",2018,417,12,7,"flat","all","EE009","EE006",901
"Vinni vald",2019,431,22,15,"flat","all","EE009","EE006",901
"Vinni vald",2020,438,0,0,"flat","all","EE009","EE006",901
"Vinni vald",2021,438,0,0,"flat","all","EE009","EE006",901
"Vinni vald",2022,438,0,0,"flat","all","EE009","EE006",901
"Vinni vald",2023,447,91,79,"flat","all","EE009","EE006",901
"Vinni vald",2024,615,210,176,"flat","all","EE009","EE006",901
"Vinni vald",2025,718,256,213,"flat","all","EE009","EE006",901
"Viru-Nigula vald",2005,223,18,9,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2006,273,429,174,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2007,376,679,332,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2008,360,833,290,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2009,254,765,304,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2010,206,703,325,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2011,166,800,368,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2012,165,952,437,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2013,157,1168,436,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2014,164,1423,768,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2015,160,1149,617,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2016,156,798,449,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2017,169,598,389,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2018,197,452,201,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2019,202,371,146,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2020,237,275,58,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2021,283,338,241,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2022,384,387,331,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2023,374,512,420,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2024,385,578,483,"flat","all","EE009","EE006",903
"Viru-Nigula vald",2025,364,471,400,"flat","all","EE009","EE006",903
"Vormsi vald",2005,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2006,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2007,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2008,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2009,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2010,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2011,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2012,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2013,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2014,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2015,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2016,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2017,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2018,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2019,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2020,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2021,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2022,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2023,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2024,NA,0,0,"flat","all","EE004","EE004",907
"Vormsi vald",2025,NA,0,0,"flat","all","EE004","EE004",907
"Väike-Maarja vald",2005,147,6,5,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2006,136,13,9,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2007,135,0,0,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2008,398,6,3,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2009,480,14,11,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2010,198,88,71,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2011,208,50,38,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2012,217,95,72,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2013,203,151,124,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2014,216,137,117,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2015,182,248,205,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2016,223,154,134,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2017,270,129,118,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2018,318,139,131,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2019,340,109,91,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2020,314,103,78,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2021,346,43,29,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2022,395,72,65,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2023,374,108,88,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2024,395,251,212,"flat","all","EE009","EE006",928
"Väike-Maarja vald",2025,360,268,230,"flat","all","EE009","EE006",928
"Võru",2005,418,71,44,"flat","all","EE008","EE008",919
"Võru",2006,611,1202,661,"flat","all","EE008","EE008",919
"Võru",2007,852,1938,1464,"flat","all","EE008","EE008",919
"Võru",2008,703,4614,1957,"flat","all","EE008","EE008",919
"Võru",2009,606,3236,1711,"flat","all","EE008","EE008",919
"Võru",2010,501,2824,1380,"flat","all","EE008","EE008",919
"Võru",2011,478,1905,1231,"flat","all","EE008","EE008",919
"Võru",2012,454,2175,1213,"flat","all","EE008","EE008",919
"Võru",2013,431,1955,997,"flat","all","EE008","EE008",919
"Võru",2014,433,1782,780,"flat","all","EE008","EE008",919
"Võru",2015,451,1501,657,"flat","all","EE008","EE008",919
"Võru",2016,458,1257,519,"flat","all","EE008","EE008",919
"Võru",2017,505,861,469,"flat","all","EE008","EE008",919
"Võru",2018,579,650,96,"flat","all","EE008","EE008",919
"Võru",2019,698,729,0,"flat","all","EE008","EE008",919
"Võru",2020,696,840,0,"flat","all","EE008","EE008",919
"Võru",2021,902,801,421,"flat","all","EE008","EE008",919
"Võru",2022,1101,698,439,"flat","all","EE008","EE008",919
"Võru",2023,1160,908,690,"flat","all","EE008","EE008",919
"Võru",2024,1188,1178,999,"flat","all","EE008","EE008",919
"Võru",2025,1230,1139,949,"flat","all","EE008","EE008",919
"Võru vald",2005,314,10,7,"flat","all","EE008","EE008",917
"Võru vald",2006,499,164,64,"flat","all","EE008","EE008",917
"Võru vald",2007,614,178,72,"flat","all","EE008","EE008",917
"Võru vald",2008,576,395,143,"flat","all","EE008","EE008",917
"Võru vald",2009,449,214,165,"flat","all","EE008","EE008",917
"Võru vald",2010,372,241,202,"flat","all","EE008","EE008",917
"Võru vald",2011,383,221,191,"flat","all","EE008","EE008",917
"Võru vald",2012,337,348,304,"flat","all","EE008","EE008",917
"Võru vald",2013,327,451,352,"flat","all","EE008","EE008",917
"Võru vald",2014,297,368,271,"flat","all","EE008","EE008",917
"Võru vald",2015,269,294,214,"flat","all","EE008","EE008",917
"Võru vald",2016,310,182,145,"flat","all","EE008","EE008",917
"Võru vald",2017,332,108,84,"flat","all","EE008","EE008",917
"Võru vald",2018,458,53,39,"flat","all","EE008","EE008",917
"Võru vald",2019,494,21,14,"flat","all","EE008","EE008",917
"Võru vald",2020,463,24,18,"flat","all","EE008","EE008",917
"Võru vald",2021,534,14,11,"flat","all","EE008","EE008",917
"Võru vald",2022,541,0,0,"flat","all","EE008","EE008",917
"Võru vald",2023,696,200,169,"flat","all","EE008","EE008",917
"Võru vald",2024,722,393,341,"flat","all","EE008","EE008",917
"Võru vald",2025,741,389,338,"flat","all","EE008","EE008",917
