"nuts","year","type","indicator","level","value"
"130",2000,"all","dwellings","laucode",3111
"130",2001,"all","dwellings","laucode",3031
"130",2002,"all","dwellings","laucode",2951
"130",2003,"all","dwellings","laucode",2871
"130",2004,"all","dwellings","laucode",2907
"130",2005,"all","dwellings","laucode",2937
"130",2006,"all","dwellings","laucode",3505
"130",2007,"all","dwellings","laucode",3513
"130",2008,"all","dwellings","laucode",3204.75
"130",2009,"all","dwellings","laucode",2896.5
"130",2010,"all","dwellings","laucode",2588.25
"130",2011,"all","dwellings","laucode",2280
"130",2012,"all","dwellings","laucode",2366.9
"130",2013,"all","dwellings","laucode",2453.8
"130",2014,"all","dwellings","laucode",2540.7
"130",2015,"all","dwellings","laucode",2627.6
"130",2016,"all","dwellings","laucode",2714.5
"130",2017,"all","dwellings","laucode",2801.4
"130",2018,"all","dwellings","laucode",2888.3
"130",2019,"all","dwellings","laucode",2975.2
"130",2020,"all","dwellings","laucode",3062.1
"130",2021,"all","dwellings","laucode",3149
"130",2000,"flat","dwellings","laucode",984
"130",2001,"flat","dwellings","laucode",958.696239151398
"130",2002,"flat","dwellings","laucode",933.392478302797
"130",2003,"flat","dwellings","laucode",908.088717454195
"130",2004,"flat","dwellings","laucode",919.475409836066
"130",2005,"flat","dwellings","laucode",928.964320154291
"130",2006,"flat","dwellings","laucode",1291.31578947369
"130",2007,"flat","dwellings","laucode",1294.26315789474
"130",2008,"flat","dwellings","laucode",1180.69736842105
"130",2009,"flat","dwellings","laucode",1067.13157894737
"130",2010,"flat","dwellings","laucode",953.565789473684
"130",2011,"flat","dwellings","laucode",840
"130",2012,"flat","dwellings","laucode",845.4
"130",2013,"flat","dwellings","laucode",850.8
"130",2014,"flat","dwellings","laucode",856.2
"130",2015,"flat","dwellings","laucode",861.6
"130",2016,"flat","dwellings","laucode",867
"130",2017,"flat","dwellings","laucode",872.4
"130",2018,"flat","dwellings","laucode",877.8
"130",2019,"flat","dwellings","laucode",883.2
"130",2020,"flat","dwellings","laucode",888.6
"130",2021,"flat","dwellings","laucode",894
"130",2000,"house","dwellings","laucode",2046
"130",2001,"house","dwellings","laucode",1993.38669238187
"130",2002,"house","dwellings","laucode",1940.77338476374
"130",2003,"house","dwellings","laucode",1888.16007714561
"130",2004,"house","dwellings","laucode",1911.83606557377
"130",2005,"house","dwellings","laucode",1931.56605593057
"130",2006,"house","dwellings","laucode",2205.99780701754
"130",2007,"house","dwellings","laucode",2211.03289473684
"130",2008,"house","dwellings","laucode",2017.02467105263
"130",2009,"house","dwellings","laucode",1823.01644736842
"130",2010,"house","dwellings","laucode",1629.00822368421
"130",2011,"house","dwellings","laucode",1435
"130",2012,"house","dwellings","laucode",1513.9
"130",2013,"house","dwellings","laucode",1592.8
"130",2014,"house","dwellings","laucode",1671.7
"130",2015,"house","dwellings","laucode",1750.6
"130",2016,"house","dwellings","laucode",1829.5
"130",2017,"house","dwellings","laucode",1908.4
"130",2018,"house","dwellings","laucode",1987.3
"130",2019,"house","dwellings","laucode",2066.2
"130",2020,"house","dwellings","laucode",2145.1
"130",2021,"house","dwellings","laucode",2224
"141",2000,"all","dwellings","laucode",3524
"141",2001,"all","dwellings","laucode",3465.33333333333
"141",2002,"all","dwellings","laucode",3406.66666666667
"141",2003,"all","dwellings","laucode",3348
"141",2004,"all","dwellings","laucode",3438
"141",2005,"all","dwellings","laucode",3459
"141",2006,"all","dwellings","laucode",3620
"141",2007,"all","dwellings","laucode",3624
"141",2008,"all","dwellings","laucode",3575.5
"141",2009,"all","dwellings","laucode",3527
"141",2010,"all","dwellings","laucode",3478.5
"141",2011,"all","dwellings","laucode",3430
"141",2012,"all","dwellings","laucode",3450.3
"141",2013,"all","dwellings","laucode",3470.6
"141",2014,"all","dwellings","laucode",3490.9
"141",2015,"all","dwellings","laucode",3511.2
"141",2016,"all","dwellings","laucode",3531.5
"141",2017,"all","dwellings","laucode",3551.8
"141",2018,"all","dwellings","laucode",3572.1
"141",2019,"all","dwellings","laucode",3592.4
"141",2020,"all","dwellings","laucode",3612.7
"141",2021,"all","dwellings","laucode",3633
"141",2000,"flat","dwellings","laucode",1958
"141",2001,"flat","dwellings","laucode",1925.40370790768
"141",2002,"flat","dwellings","laucode",1892.80741581536
"141",2003,"flat","dwellings","laucode",1860.21112372304
"141",2004,"flat","dwellings","laucode",1910.21679909194
"141",2005,"flat","dwellings","laucode",1921.88479001135
"141",2006,"flat","dwellings","laucode",2081.2361516035
"141",2007,"flat","dwellings","laucode",2083.53586005831
"141",2008,"flat","dwellings","laucode",2055.65189504373
"141",2009,"flat","dwellings","laucode",2027.76793002915
"141",2010,"flat","dwellings","laucode",1999.88396501458
"141",2011,"flat","dwellings","laucode",1972
"141",2012,"flat","dwellings","laucode",1967.6
"141",2013,"flat","dwellings","laucode",1963.2
"141",2014,"flat","dwellings","laucode",1958.8
"141",2015,"flat","dwellings","laucode",1954.4
"141",2016,"flat","dwellings","laucode",1950
"141",2017,"flat","dwellings","laucode",1945.6
"141",2018,"flat","dwellings","laucode",1941.2
"141",2019,"flat","dwellings","laucode",1936.8
"141",2020,"flat","dwellings","laucode",1932.4
"141",2021,"flat","dwellings","laucode",1928
"141",2000,"house","dwellings","laucode",1503
"141",2001,"house","dwellings","laucode",1477.97843359818
"141",2002,"house","dwellings","laucode",1452.95686719636
"141",2003,"house","dwellings","laucode",1427.93530079455
"141",2004,"house","dwellings","laucode",1466.3206583428
"141",2005,"house","dwellings","laucode",1475.27724177071
"141",2006,"house","dwellings","laucode",1532.43148688047
"141",2007,"house","dwellings","laucode",1534.12478134111
"141",2008,"house","dwellings","laucode",1513.59358600583
"141",2009,"house","dwellings","laucode",1493.06239067055
"141",2010,"house","dwellings","laucode",1472.53119533528
"141",2011,"house","dwellings","laucode",1452
"141",2012,"house","dwellings","laucode",1474.3
"141",2013,"house","dwellings","laucode",1496.6
"141",2014,"house","dwellings","laucode",1518.9
"141",2015,"house","dwellings","laucode",1541.2
"141",2016,"house","dwellings","laucode",1563.5
"141",2017,"house","dwellings","laucode",1585.8
"141",2018,"house","dwellings","laucode",1608.1
"141",2019,"house","dwellings","laucode",1630.4
"141",2020,"house","dwellings","laucode",1652.7
"141",2021,"house","dwellings","laucode",1675
"142",2000,"all","dwellings","laucode",2676
"142",2001,"all","dwellings","laucode",2629
"142",2002,"all","dwellings","laucode",2582
"142",2003,"all","dwellings","laucode",2535
"142",2004,"all","dwellings","laucode",2549
"142",2005,"all","dwellings","laucode",2578
"142",2006,"all","dwellings","laucode",2602
"142",2007,"all","dwellings","laucode",2602
"142",2008,"all","dwellings","laucode",2564.5
"142",2009,"all","dwellings","laucode",2527
"142",2010,"all","dwellings","laucode",2489.5
"142",2011,"all","dwellings","laucode",2452
"142",2012,"all","dwellings","laucode",2473.7
"142",2013,"all","dwellings","laucode",2495.4
"142",2014,"all","dwellings","laucode",2517.1
"142",2015,"all","dwellings","laucode",2538.8
"142",2016,"all","dwellings","laucode",2560.5
"142",2017,"all","dwellings","laucode",2582.2
"142",2018,"all","dwellings","laucode",2603.9
"142",2019,"all","dwellings","laucode",2625.6
"142",2020,"all","dwellings","laucode",2647.3
"142",2021,"all","dwellings","laucode",2669
"142",2000,"flat","dwellings","laucode",878
"142",2001,"flat","dwellings","laucode",862.579222720478
"142",2002,"flat","dwellings","laucode",847.158445440956
"142",2003,"flat","dwellings","laucode",831.737668161434
"142",2004,"flat","dwellings","laucode",836.331091180867
"142",2005,"flat","dwellings","laucode",845.846038863976
"142",2006,"flat","dwellings","laucode",873.346655791191
"142",2007,"flat","dwellings","laucode",873.346655791191
"142",2008,"flat","dwellings","laucode",860.759991843393
"142",2009,"flat","dwellings","laucode",848.173327895596
"142",2010,"flat","dwellings","laucode",835.586663947798
"142",2011,"flat","dwellings","laucode",823
"142",2012,"flat","dwellings","laucode",832.2
"142",2013,"flat","dwellings","laucode",841.4
"142",2014,"flat","dwellings","laucode",850.6
"142",2015,"flat","dwellings","laucode",859.8
"142",2016,"flat","dwellings","laucode",869
"142",2017,"flat","dwellings","laucode",878.2
"142",2018,"flat","dwellings","laucode",887.4
"142",2019,"flat","dwellings","laucode",896.6
"142",2020,"flat","dwellings","laucode",905.8
"142",2021,"flat","dwellings","laucode",915
"142",2000,"house","dwellings","laucode",1729
"142",2001,"house","dwellings","laucode",1698.63266068759
"142",2002,"house","dwellings","laucode",1668.26532137519
"142",2003,"house","dwellings","laucode",1637.89798206278
"142",2004,"house","dwellings","laucode",1646.94357249626
"142",2005,"house","dwellings","laucode",1665.68086696562
"142",2006,"house","dwellings","laucode",1718.04159869495
"142",2007,"house","dwellings","laucode",1718.04159869495
"142",2008,"house","dwellings","laucode",1693.28119902121
"142",2009,"house","dwellings","laucode",1668.52079934747
"142",2010,"house","dwellings","laucode",1643.76039967374
"142",2011,"house","dwellings","laucode",1619
"142",2012,"house","dwellings","laucode",1627.5
"142",2013,"house","dwellings","laucode",1636
"142",2014,"house","dwellings","laucode",1644.5
"142",2015,"house","dwellings","laucode",1653
"142",2016,"house","dwellings","laucode",1661.5
"142",2017,"house","dwellings","laucode",1670
"142",2018,"house","dwellings","laucode",1678.5
"142",2019,"house","dwellings","laucode",1687
"142",2020,"house","dwellings","laucode",1695.5
"142",2021,"house","dwellings","laucode",1704
"171",2000,"all","dwellings","laucode",7572
"171",2001,"all","dwellings","laucode",7558
"171",2002,"all","dwellings","laucode",7544
"171",2003,"all","dwellings","laucode",7530
"171",2004,"all","dwellings","laucode",7628
"171",2005,"all","dwellings","laucode",7787
"171",2006,"all","dwellings","laucode",8063
"171",2007,"all","dwellings","laucode",8089
"171",2008,"all","dwellings","laucode",7807.25
"171",2009,"all","dwellings","laucode",7525.5
"171",2010,"all","dwellings","laucode",7243.75
"171",2011,"all","dwellings","laucode",6962
"171",2012,"all","dwellings","laucode",7054.2
"171",2013,"all","dwellings","laucode",7146.4
"171",2014,"all","dwellings","laucode",7238.6
"171",2015,"all","dwellings","laucode",7330.8
"171",2016,"all","dwellings","laucode",7423
"171",2017,"all","dwellings","laucode",7515.2
"171",2018,"all","dwellings","laucode",7607.4
"171",2019,"all","dwellings","laucode",7699.6
"171",2020,"all","dwellings","laucode",7791.8
"171",2021,"all","dwellings","laucode",7884
"171",2000,"flat","dwellings","laucode",3377
"171",2001,"flat","dwellings","laucode",3370.75620707871
"171",2002,"flat","dwellings","laucode",3364.51241415742
"171",2003,"flat","dwellings","laucode",3358.26862123613
"171",2004,"flat","dwellings","laucode",3401.97517168516
"171",2005,"flat","dwellings","laucode",3472.88681986265
"171",2006,"flat","dwellings","laucode",3828.82476299914
"171",2007,"flat","dwellings","laucode",3841.17121516805
"171",2008,"flat","dwellings","laucode",3707.37841137604
"171",2009,"flat","dwellings","laucode",3573.58560758403
"171",2010,"flat","dwellings","laucode",3439.79280379201
"171",2011,"flat","dwellings","laucode",3306
"171",2012,"flat","dwellings","laucode",3322.3
"171",2013,"flat","dwellings","laucode",3338.6
"171",2014,"flat","dwellings","laucode",3354.9
"171",2015,"flat","dwellings","laucode",3371.2
"171",2016,"flat","dwellings","laucode",3387.5
"171",2017,"flat","dwellings","laucode",3403.8
"171",2018,"flat","dwellings","laucode",3420.1
"171",2019,"flat","dwellings","laucode",3436.4
"171",2020,"flat","dwellings","laucode",3452.7
"171",2021,"flat","dwellings","laucode",3469
"171",2000,"house","dwellings","laucode",3996
"171",2001,"house","dwellings","laucode",3988.6117274168
"171",2002,"house","dwellings","laucode",3981.2234548336
"171",2003,"house","dwellings","laucode",3973.8351822504
"171",2004,"house","dwellings","laucode",4025.5530903328
"171",2005,"house","dwellings","laucode",4109.46275752773
"171",2006,"house","dwellings","laucode",4209.85420856076
"171",2007,"house","dwellings","laucode",4223.42933065211
"171",2008,"house","dwellings","laucode",4076.32199798908
"171",2009,"house","dwellings","laucode",3929.21466532606
"171",2010,"house","dwellings","laucode",3782.10733266303
"171",2011,"house","dwellings","laucode",3635
"171",2012,"house","dwellings","laucode",3703.3
"171",2013,"house","dwellings","laucode",3771.6
"171",2014,"house","dwellings","laucode",3839.9
"171",2015,"house","dwellings","laucode",3908.2
"171",2016,"house","dwellings","laucode",3976.5
"171",2017,"house","dwellings","laucode",4044.8
"171",2018,"house","dwellings","laucode",4113.1
"171",2019,"house","dwellings","laucode",4181.4
"171",2020,"house","dwellings","laucode",4249.7
"171",2021,"house","dwellings","laucode",4318
"184",2000,"all","dwellings","laucode",7579
"184",2001,"all","dwellings","laucode",7572.66666666667
"184",2002,"all","dwellings","laucode",7566.33333333333
"184",2003,"all","dwellings","laucode",7560
"184",2004,"all","dwellings","laucode",7586
"184",2005,"all","dwellings","laucode",7752
"184",2006,"all","dwellings","laucode",8463
"184",2007,"all","dwellings","laucode",8521
"184",2008,"all","dwellings","laucode",8279.75
"184",2009,"all","dwellings","laucode",8038.5
"184",2010,"all","dwellings","laucode",7797.25
"184",2011,"all","dwellings","laucode",7556
"184",2012,"all","dwellings","laucode",7622.8
"184",2013,"all","dwellings","laucode",7689.6
"184",2014,"all","dwellings","laucode",7756.4
"184",2015,"all","dwellings","laucode",7823.2
"184",2016,"all","dwellings","laucode",7890
"184",2017,"all","dwellings","laucode",7956.8
"184",2018,"all","dwellings","laucode",8023.6
"184",2019,"all","dwellings","laucode",8090.4
"184",2020,"all","dwellings","laucode",8157.2
"184",2021,"all","dwellings","laucode",8224
"184",2000,"flat","dwellings","laucode",5262
"184",2001,"flat","dwellings","laucode",5257.60284998021
"184",2002,"flat","dwellings","laucode",5253.20569996042
"184",2003,"flat","dwellings","laucode",5248.80854994062
"184",2004,"flat","dwellings","laucode",5266.86000791661
"184",2005,"flat","dwellings","laucode",5382.11162422483
"184",2006,"flat","dwellings","laucode",5989.95817893065
"184",2007,"flat","dwellings","laucode",6031.00952885124
"184",2008,"flat","dwellings","laucode",5860.25714663843
"184",2009,"flat","dwellings","laucode",5689.50476442562
"184",2010,"flat","dwellings","laucode",5518.75238221281
"184",2011,"flat","dwellings","laucode",5348
"184",2012,"flat","dwellings","laucode",5363.3
"184",2013,"flat","dwellings","laucode",5378.6
"184",2014,"flat","dwellings","laucode",5393.9
"184",2015,"flat","dwellings","laucode",5409.2
"184",2016,"flat","dwellings","laucode",5424.5
"184",2017,"flat","dwellings","laucode",5439.8
"184",2018,"flat","dwellings","laucode",5455.1
"184",2019,"flat","dwellings","laucode",5470.4
"184",2020,"flat","dwellings","laucode",5485.7
"184",2021,"flat","dwellings","laucode",5501
"184",2000,"house","dwellings","laucode",2182
"184",2001,"house","dwellings","laucode",2180.17662840304
"184",2002,"house","dwellings","laucode",2178.35325680609
"184",2003,"house","dwellings","laucode",2176.52988520913
"184",2004,"house","dwellings","laucode",2184.01530544927
"184",2005,"house","dwellings","laucode",2231.80683467476
"184",2006,"house","dwellings","laucode",2452.88115404976
"184",2007,"house","dwellings","laucode",2469.69163578613
"184",2008,"house","dwellings","laucode",2399.7687268396
"184",2009,"house","dwellings","laucode",2329.84581789307
"184",2010,"house","dwellings","laucode",2259.92290894653
"184",2011,"house","dwellings","laucode",2190
"184",2012,"house","dwellings","laucode",2225.5
"184",2013,"house","dwellings","laucode",2261
"184",2014,"house","dwellings","laucode",2296.5
"184",2015,"house","dwellings","laucode",2332
"184",2016,"house","dwellings","laucode",2367.5
"184",2017,"house","dwellings","laucode",2403
"184",2018,"house","dwellings","laucode",2438.5
"184",2019,"house","dwellings","laucode",2474
"184",2020,"house","dwellings","laucode",2509.5
"184",2021,"house","dwellings","laucode",2545
"191",2000,"all","dwellings","laucode",2919
"191",2001,"all","dwellings","laucode",2915.66666666667
"191",2002,"all","dwellings","laucode",2912.33333333333
"191",2003,"all","dwellings","laucode",2909
"191",2004,"all","dwellings","laucode",2933
"191",2005,"all","dwellings","laucode",2954
"191",2006,"all","dwellings","laucode",3598
"191",2007,"all","dwellings","laucode",3610
"191",2008,"all","dwellings","laucode",3415.75
"191",2009,"all","dwellings","laucode",3221.5
"191",2010,"all","dwellings","laucode",3027.25
"191",2011,"all","dwellings","laucode",2833
"191",2012,"all","dwellings","laucode",2865.5
"191",2013,"all","dwellings","laucode",2898
"191",2014,"all","dwellings","laucode",2930.5
"191",2015,"all","dwellings","laucode",2963
"191",2016,"all","dwellings","laucode",2995.5
"191",2017,"all","dwellings","laucode",3028
"191",2018,"all","dwellings","laucode",3060.5
"191",2019,"all","dwellings","laucode",3093
"191",2020,"all","dwellings","laucode",3125.5
"191",2021,"all","dwellings","laucode",3158
"191",2000,"flat","dwellings","laucode",976
"191",2001,"flat","dwellings","laucode",974.885463058125
"191",2002,"flat","dwellings","laucode",973.770926116249
"191",2003,"flat","dwellings","laucode",972.656389174374
"191",2004,"flat","dwellings","laucode",980.681055155875
"191",2005,"flat","dwellings","laucode",987.702637889689
"191",2006,"flat","dwellings","laucode",1093.49735262972
"191",2007,"flat","dwellings","laucode",1097.14436992587
"191",2008,"flat","dwellings","laucode",1038.1082774444
"191",2009,"flat","dwellings","laucode",979.072184962936
"191",2010,"flat","dwellings","laucode",920.036092481468
"191",2011,"flat","dwellings","laucode",861
"191",2012,"flat","dwellings","laucode",872.3
"191",2013,"flat","dwellings","laucode",883.6
"191",2014,"flat","dwellings","laucode",894.9
"191",2015,"flat","dwellings","laucode",906.2
"191",2016,"flat","dwellings","laucode",917.5
"191",2017,"flat","dwellings","laucode",928.8
"191",2018,"flat","dwellings","laucode",940.1
"191",2019,"flat","dwellings","laucode",951.4
"191",2020,"flat","dwellings","laucode",962.7
"191",2021,"flat","dwellings","laucode",974
"191",2000,"house","dwellings","laucode",1883
"191",2001,"house","dwellings","laucode",1880.84972022382
"191",2002,"house","dwellings","laucode",1878.69944044764
"191",2003,"house","dwellings","laucode",1876.54916067146
"191",2004,"house","dwellings","laucode",1892.03117505995
"191",2005,"house","dwellings","laucode",1905.57793764988
"191",2006,"house","dwellings","laucode",2489.26226614895
"191",2007,"house","dwellings","laucode",2497.56441934345
"191",2008,"house","dwellings","laucode",2363.17331450759
"191",2009,"house","dwellings","laucode",2228.78220967173
"191",2010,"house","dwellings","laucode",2094.39110483586
"191",2011,"house","dwellings","laucode",1960
"191",2012,"house","dwellings","laucode",1977.2
"191",2013,"house","dwellings","laucode",1994.4
"191",2014,"house","dwellings","laucode",2011.6
"191",2015,"house","dwellings","laucode",2028.8
"191",2016,"house","dwellings","laucode",2046
"191",2017,"house","dwellings","laucode",2063.2
"191",2018,"house","dwellings","laucode",2080.4
"191",2019,"house","dwellings","laucode",2097.6
"191",2020,"house","dwellings","laucode",2114.8
"191",2021,"house","dwellings","laucode",2132
"198",2000,"all","dwellings","laucode",2524
"198",2001,"all","dwellings","laucode",2471.33333333333
"198",2002,"all","dwellings","laucode",2418.66666666667
"198",2003,"all","dwellings","laucode",2366
"198",2004,"all","dwellings","laucode",2543
"198",2005,"all","dwellings","laucode",2771
"198",2006,"all","dwellings","laucode",5433
"198",2007,"all","dwellings","laucode",5560
"198",2008,"all","dwellings","laucode",5539.5
"198",2009,"all","dwellings","laucode",5519
"198",2010,"all","dwellings","laucode",5498.5
"198",2011,"all","dwellings","laucode",5478
"198",2012,"all","dwellings","laucode",5642.7
"198",2013,"all","dwellings","laucode",5807.4
"198",2014,"all","dwellings","laucode",5972.1
"198",2015,"all","dwellings","laucode",6136.8
"198",2016,"all","dwellings","laucode",6301.5
"198",2017,"all","dwellings","laucode",6466.2
"198",2018,"all","dwellings","laucode",6630.9
"198",2019,"all","dwellings","laucode",6795.6
"198",2020,"all","dwellings","laucode",6960.3
"198",2021,"all","dwellings","laucode",7125
"198",2000,"flat","dwellings","laucode",1354
"198",2001,"flat","dwellings","laucode",1325.7469624934
"198",2002,"flat","dwellings","laucode",1297.49392498679
"198",2003,"flat","dwellings","laucode",1269.24088748019
"198",2004,"flat","dwellings","laucode",1364.19255150555
"198",2005,"flat","dwellings","laucode",1486.50316957211
"198",2006,"flat","dwellings","laucode",2403.09583789704
"198",2007,"flat","dwellings","laucode",2459.26980649872
"198",2008,"flat","dwellings","laucode",2450.20235487404
"198",2009,"flat","dwellings","laucode",2441.13490324936
"198",2010,"flat","dwellings","laucode",2432.06745162468
"198",2011,"flat","dwellings","laucode",2423
"198",2012,"flat","dwellings","laucode",2497.5
"198",2013,"flat","dwellings","laucode",2572
"198",2014,"flat","dwellings","laucode",2646.5
"198",2015,"flat","dwellings","laucode",2721
"198",2016,"flat","dwellings","laucode",2795.5
"198",2017,"flat","dwellings","laucode",2870
"198",2018,"flat","dwellings","laucode",2944.5
"198",2019,"flat","dwellings","laucode",3019
"198",2020,"flat","dwellings","laucode",3093.5
"198",2021,"flat","dwellings","laucode",3168
"198",2000,"house","dwellings","laucode",1120
"198",2001,"house","dwellings","laucode",1096.62968832541
"198",2002,"house","dwellings","laucode",1073.25937665082
"198",2003,"house","dwellings","laucode",1049.88906497623
"198",2004,"house","dwellings","laucode",1128.43106180666
"198",2005,"house","dwellings","laucode",1229.60380348653
"198",2006,"house","dwellings","laucode",3024.9452354874
"198",2007,"house","dwellings","laucode",3095.6553486674
"198",2008,"house","dwellings","laucode",3084.24151150055
"198",2009,"house","dwellings","laucode",3072.8276743337
"198",2010,"house","dwellings","laucode",3061.41383716685
"198",2011,"house","dwellings","laucode",3050
"198",2012,"house","dwellings","laucode",3137.1
"198",2013,"house","dwellings","laucode",3224.2
"198",2014,"house","dwellings","laucode",3311.3
"198",2015,"house","dwellings","laucode",3398.4
"198",2016,"house","dwellings","laucode",3485.5
"198",2017,"house","dwellings","laucode",3572.6
"198",2018,"house","dwellings","laucode",3659.7
"198",2019,"house","dwellings","laucode",3746.8
"198",2020,"house","dwellings","laucode",3833.9
"198",2021,"house","dwellings","laucode",3921
"205",2000,"all","dwellings","laucode",5004
"205",2001,"all","dwellings","laucode",5055.33333333333
"205",2002,"all","dwellings","laucode",5106.66666666667
"205",2003,"all","dwellings","laucode",5158
"205",2004,"all","dwellings","laucode",5225
"205",2005,"all","dwellings","laucode",5285
"205",2006,"all","dwellings","laucode",5414
"205",2007,"all","dwellings","laucode",5429
"205",2008,"all","dwellings","laucode",5306.25
"205",2009,"all","dwellings","laucode",5183.5
"205",2010,"all","dwellings","laucode",5060.75
"205",2011,"all","dwellings","laucode",4938
"205",2012,"all","dwellings","laucode",4990.9
"205",2013,"all","dwellings","laucode",5043.8
"205",2014,"all","dwellings","laucode",5096.7
"205",2015,"all","dwellings","laucode",5149.6
"205",2016,"all","dwellings","laucode",5202.5
"205",2017,"all","dwellings","laucode",5255.4
"205",2018,"all","dwellings","laucode",5308.3
"205",2019,"all","dwellings","laucode",5361.2
"205",2020,"all","dwellings","laucode",5414.1
"205",2021,"all","dwellings","laucode",5467
"205",2000,"flat","dwellings","laucode",1910
"205",2001,"flat","dwellings","laucode",1929.59365840661
"205",2002,"flat","dwellings","laucode",1949.18731681322
"205",2003,"flat","dwellings","laucode",1968.78097521982
"205",2004,"flat","dwellings","laucode",1994.35451638689
"205",2005,"flat","dwellings","laucode",2017.25619504397
"205",2006,"flat","dwellings","laucode",2039.29526123937
"205",2007,"flat","dwellings","laucode",2044.94532199271
"205",2008,"flat","dwellings","laucode",1998.70899149453
"205",2009,"flat","dwellings","laucode",1952.47266099635
"205",2010,"flat","dwellings","laucode",1906.23633049818
"205",2011,"flat","dwellings","laucode",1860
"205",2012,"flat","dwellings","laucode",1850.3
"205",2013,"flat","dwellings","laucode",1840.6
"205",2014,"flat","dwellings","laucode",1830.9
"205",2015,"flat","dwellings","laucode",1821.2
"205",2016,"flat","dwellings","laucode",1811.5
"205",2017,"flat","dwellings","laucode",1801.8
"205",2018,"flat","dwellings","laucode",1792.1
"205",2019,"flat","dwellings","laucode",1782.4
"205",2020,"flat","dwellings","laucode",1772.7
"205",2021,"flat","dwellings","laucode",1763
"205",2000,"house","dwellings","laucode",3027
"205",2001,"house","dwellings","laucode",3058.05235811351
"205",2002,"house","dwellings","laucode",3089.10471622702
"205",2003,"house","dwellings","laucode",3120.15707434053
"205",2004,"house","dwellings","laucode",3160.68645083933
"205",2005,"house","dwellings","laucode",3196.98141486811
"205",2006,"house","dwellings","laucode",3364.83718104496
"205",2007,"house","dwellings","laucode",3374.15978128797
"205",2008,"house","dwellings","laucode",3297.86983596598
"205",2009,"house","dwellings","laucode",3221.57989064399
"205",2010,"house","dwellings","laucode",3145.28994532199
"205",2011,"house","dwellings","laucode",3069
"205",2012,"house","dwellings","laucode",3124.8
"205",2013,"house","dwellings","laucode",3180.6
"205",2014,"house","dwellings","laucode",3236.4
"205",2015,"house","dwellings","laucode",3292.2
"205",2016,"house","dwellings","laucode",3348
"205",2017,"house","dwellings","laucode",3403.8
"205",2018,"house","dwellings","laucode",3459.6
"205",2019,"house","dwellings","laucode",3515.4
"205",2020,"house","dwellings","laucode",3571.2
"205",2021,"house","dwellings","laucode",3627
"214",2000,"all","dwellings","laucode",2251
"214",2001,"all","dwellings","laucode",2103.66666666667
"214",2002,"all","dwellings","laucode",1956.33333333333
"214",2003,"all","dwellings","laucode",1809
"214",2004,"all","dwellings","laucode",1925
"214",2005,"all","dwellings","laucode",2026
"214",2006,"all","dwellings","laucode",2206
"214",2007,"all","dwellings","laucode",2211
"214",2008,"all","dwellings","laucode",2241.5
"214",2009,"all","dwellings","laucode",2272
"214",2010,"all","dwellings","laucode",2302.5
"214",2011,"all","dwellings","laucode",2333
"214",2012,"all","dwellings","laucode",2363
"214",2013,"all","dwellings","laucode",2393
"214",2014,"all","dwellings","laucode",2423
"214",2015,"all","dwellings","laucode",2453
"214",2016,"all","dwellings","laucode",2483
"214",2017,"all","dwellings","laucode",2513
"214",2018,"all","dwellings","laucode",2543
"214",2019,"all","dwellings","laucode",2573
"214",2020,"all","dwellings","laucode",2603
"214",2021,"all","dwellings","laucode",2633
"214",2000,"flat","dwellings","laucode",623
"214",2001,"flat","dwellings","laucode",582.223160077003
"214",2002,"flat","dwellings","laucode",541.446320154006
"214",2003,"flat","dwellings","laucode",500.669480231009
"214",2004,"flat","dwellings","laucode",532.774322523323
"214",2005,"flat","dwellings","laucode",560.727676588183
"214",2006,"flat","dwellings","laucode",579.630518645521
"214",2007,"flat","dwellings","laucode",580.944277753965
"214",2008,"flat","dwellings","laucode",588.958208315474
"214",2009,"flat","dwellings","laucode",596.972138876983
"214",2010,"flat","dwellings","laucode",604.986069438491
"214",2011,"flat","dwellings","laucode",613
"214",2012,"flat","dwellings","laucode",617
"214",2013,"flat","dwellings","laucode",621
"214",2014,"flat","dwellings","laucode",625
"214",2015,"flat","dwellings","laucode",629
"214",2016,"flat","dwellings","laucode",633
"214",2017,"flat","dwellings","laucode",637
"214",2018,"flat","dwellings","laucode",641
"214",2019,"flat","dwellings","laucode",645
"214",2020,"flat","dwellings","laucode",649
"214",2021,"flat","dwellings","laucode",653
"214",2000,"house","dwellings","laucode",1586
"214",2001,"house","dwellings","laucode",1482.19250703391
"214",2002,"house","dwellings","laucode",1378.38501406782
"214",2003,"house","dwellings","laucode",1274.57752110173
"214",2004,"house","dwellings","laucode",1356.30830741892
"214",2005,"house","dwellings","laucode",1427.47045757441
"214",2006,"house","dwellings","laucode",1620.69609944278
"214",2007,"house","dwellings","laucode",1624.36948135448
"214",2008,"house","dwellings","laucode",1646.77711101586
"214",2009,"house","dwellings","laucode",1669.18474067724
"214",2010,"house","dwellings","laucode",1691.59237033862
"214",2011,"house","dwellings","laucode",1714
"214",2012,"house","dwellings","laucode",1734.5
"214",2013,"house","dwellings","laucode",1755
"214",2014,"house","dwellings","laucode",1775.5
"214",2015,"house","dwellings","laucode",1796
"214",2016,"house","dwellings","laucode",1816.5
"214",2017,"house","dwellings","laucode",1837
"214",2018,"house","dwellings","laucode",1857.5
"214",2019,"house","dwellings","laucode",1878
"214",2020,"house","dwellings","laucode",1898.5
