nuts,year,type,indicator,value,level
EE_0432,2015,flat,dwellings,1066,laucode
EE_0432,2016,flat,dwellings,1120,laucode
EE_0432,2017,flat,dwellings,1174,laucode
EE_0432,2018,flat,dwellings,1227,laucode
EE_0432,2019,flat,dwellings,1281,laucode
EE_0432,2020,flat,dwellings,1334,laucode
EE_0432,2021,flat,dwellings,1388,laucode
EE_0432,2000,house,dwellings,476,laucode
EE_0432,2001,house,dwellings,458,laucode
EE_0432,2002,house,dwellings,440,laucode
EE_0432,2003,house,dwellings,422,laucode
EE_0432,2004,house,dwellings,427,laucode
EE_0432,2005,house,dwellings,431,laucode
EE_0432,2006,house,dwellings,590,laucode
EE_0432,2007,house,dwellings,616,laucode
EE_0432,2008,house,dwellings,666,laucode
EE_0432,2009,house,dwellings,715,laucode
EE_0432,2010,house,dwellings,764,laucode
EE_0432,2011,house,dwellings,813,laucode
EE_0432,2012,house,dwellings,841,laucode
EE_0432,2013,house,dwellings,870,laucode
EE_0432,2014,house,dwellings,898,laucode
EE_0432,2015,house,dwellings,926,laucode
EE_0432,2016,house,dwellings,954,laucode
EE_0432,2017,house,dwellings,983,laucode
EE_0432,2018,house,dwellings,1011,laucode
EE_0432,2019,house,dwellings,1039,laucode
EE_0432,2020,house,dwellings,1068,laucode
EE_0432,2021,house,dwellings,1096,laucode
EE_0441,2000,all,dwellings,4647,laucode
EE_0441,2001,all,dwellings,4344,laucode
EE_0441,2002,all,dwellings,4040,laucode
EE_0441,2003,all,dwellings,3737,laucode
EE_0441,2004,all,dwellings,3750,laucode
EE_0441,2005,all,dwellings,3813,laucode
EE_0441,2006,all,dwellings,3976,laucode
EE_0441,2007,all,dwellings,3978,laucode
EE_0441,2008,all,dwellings,3992,laucode
EE_0441,2009,all,dwellings,4006,laucode
EE_0441,2010,all,dwellings,4019,laucode
EE_0441,2011,all,dwellings,4033,laucode
EE_0441,2012,all,dwellings,4106,laucode
EE_0441,2013,all,dwellings,4179,laucode
EE_0441,2014,all,dwellings,4252,laucode
EE_0441,2015,all,dwellings,4325,laucode
EE_0441,2016,all,dwellings,4398,laucode
EE_0441,2017,all,dwellings,4471,laucode
EE_0441,2018,all,dwellings,4544,laucode
EE_0441,2019,all,dwellings,4617,laucode
EE_0441,2020,all,dwellings,4690,laucode
EE_0441,2021,all,dwellings,4763,laucode
EE_0441,2000,flat,dwellings,1891,laucode
EE_0441,2001,flat,dwellings,1768,laucode
EE_0441,2002,flat,dwellings,1644,laucode
EE_0441,2003,flat,dwellings,1521,laucode
EE_0441,2004,flat,dwellings,1526,laucode
EE_0441,2005,flat,dwellings,1552,laucode
EE_0441,2006,flat,dwellings,1638,laucode
EE_0441,2007,flat,dwellings,1638,laucode
EE_0441,2008,flat,dwellings,1644,laucode
EE_0441,2009,flat,dwellings,1650,laucode
EE_0441,2010,flat,dwellings,1655,laucode
EE_0441,2011,flat,dwellings,1661,laucode
EE_0441,2012,flat,dwellings,1688,laucode
EE_0441,2013,flat,dwellings,1715,laucode
EE_0441,2014,flat,dwellings,1741,laucode
EE_0441,2015,flat,dwellings,1768,laucode
EE_0441,2016,flat,dwellings,1795,laucode
EE_0441,2017,flat,dwellings,1822,laucode
EE_0441,2018,flat,dwellings,1849,laucode
EE_0441,2019,flat,dwellings,1875,laucode
EE_0441,2020,flat,dwellings,1902,laucode
EE_0441,2021,flat,dwellings,1929,laucode
EE_0441,2000,house,dwellings,2674,laucode
EE_0441,2001,house,dwellings,2499,laucode
EE_0441,2002,house,dwellings,2325,laucode
EE_0441,2003,house,dwellings,2150,laucode
EE_0441,2004,house,dwellings,2158,laucode
EE_0441,2005,house,dwellings,2194,laucode
EE_0441,2006,house,dwellings,2315,laucode
EE_0441,2007,house,dwellings,2316,laucode
EE_0441,2008,house,dwellings,2324,laucode
EE_0441,2009,house,dwellings,2332,laucode
EE_0441,2010,house,dwellings,2340,laucode
EE_0441,2011,house,dwellings,2348,laucode
EE_0441,2012,house,dwellings,2374,laucode
EE_0441,2013,house,dwellings,2399,laucode
EE_0441,2014,house,dwellings,2425,laucode
EE_0441,2015,house,dwellings,2450,laucode
EE_0441,2016,house,dwellings,2476,laucode
EE_0441,2017,house,dwellings,2502,laucode
EE_0441,2018,house,dwellings,2527,laucode
EE_0441,2019,house,dwellings,2553,laucode
EE_0441,2020,house,dwellings,2578,laucode
EE_0441,2021,house,dwellings,2604,laucode
EE_0442,2000,all,dwellings,7006,laucode
EE_0442,2001,all,dwellings,6929,laucode
EE_0442,2002,all,dwellings,6852,laucode
EE_0442,2003,all,dwellings,6775,laucode
EE_0442,2004,all,dwellings,6780,laucode
EE_0442,2005,all,dwellings,6803,laucode
EE_0442,2006,all,dwellings,6868,laucode
EE_0442,2007,all,dwellings,6690,laucode
EE_0442,2008,all,dwellings,6385,laucode
EE_0442,2009,all,dwellings,6080,laucode
EE_0442,2010,all,dwellings,5776,laucode
EE_0442,2011,all,dwellings,5471,laucode
EE_0442,2012,all,dwellings,5535,laucode
EE_0442,2013,all,dwellings,5599,laucode
EE_0442,2014,all,dwellings,5664,laucode
EE_0442,2015,all,dwellings,5728,laucode
EE_0442,2016,all,dwellings,5792,laucode
EE_0442,2017,all,dwellings,5856,laucode
EE_0442,2018,all,dwellings,5920,laucode
EE_0442,2019,all,dwellings,5985,laucode
EE_0442,2020,all,dwellings,6049,laucode
EE_0442,2021,all,dwellings,6113,laucode
EE_0442,2000,flat,dwellings,5038,laucode
EE_0442,2001,flat,dwellings,4983,laucode
EE_0442,2002,flat,dwellings,4927,laucode
EE_0442,2003,flat,dwellings,4872,laucode
EE_0442,2004,flat,dwellings,4875,laucode
EE_0442,2005,flat,dwellings,4892,laucode
EE_0442,2006,flat,dwellings,4858,laucode
EE_0442,2007,flat,dwellings,4732,laucode
EE_0442,2008,flat,dwellings,4517,laucode
EE_0442,2009,flat,dwellings,4301,laucode
EE_0442,2010,flat,dwellings,4086,laucode
EE_0442,2011,flat,dwellings,3870,laucode
EE_0442,2012,flat,dwellings,3894,laucode
EE_0442,2013,flat,dwellings,3918,laucode
EE_0442,2014,flat,dwellings,3942,laucode
EE_0442,2015,flat,dwellings,3966,laucode
EE_0442,2016,flat,dwellings,3990,laucode
EE_0442,2017,flat,dwellings,4015,laucode
EE_0442,2018,flat,dwellings,4039,laucode
EE_0442,2019,flat,dwellings,4063,laucode
EE_0442,2020,flat,dwellings,4087,laucode
EE_0442,2021,flat,dwellings,4111,laucode
EE_0442,2000,house,dwellings,1895,laucode
EE_0442,2001,house,dwellings,1874,laucode
EE_0442,2002,house,dwellings,1853,laucode
EE_0442,2003,house,dwellings,1833,laucode
EE_0442,2004,house,dwellings,1834,laucode
EE_0442,2005,house,dwellings,1840,laucode
EE_0442,2006,house,dwellings,2007,laucode
EE_0442,2007,house,dwellings,1955,laucode
EE_0442,2008,house,dwellings,1866,laucode
EE_0442,2009,house,dwellings,1777,laucode
EE_0442,2010,house,dwellings,1688,laucode
EE_0442,2011,house,dwellings,1599,laucode
EE_0442,2012,house,dwellings,1638,laucode
EE_0442,2013,house,dwellings,1676,laucode
EE_0442,2014,house,dwellings,1714,laucode
EE_0442,2015,house,dwellings,1753,laucode
EE_0442,2016,house,dwellings,1792,laucode
EE_0442,2017,house,dwellings,1830,laucode
EE_0442,2018,house,dwellings,1868,laucode
EE_0442,2019,house,dwellings,1907,laucode
EE_0442,2020,house,dwellings,1946,laucode
EE_0442,2021,house,dwellings,1984,laucode
EE_0446,2000,all,dwellings,6591,laucode
EE_0446,2001,all,dwellings,6544,laucode
EE_0446,2002,all,dwellings,6497,laucode
EE_0446,2003,all,dwellings,6450,laucode
EE_0446,2004,all,dwellings,6429,laucode
EE_0446,2005,all,dwellings,6558,laucode
EE_0446,2006,all,dwellings,9252,laucode
EE_0446,2007,all,dwellings,9334,laucode
EE_0446,2008,all,dwellings,8937,laucode
EE_0446,2009,all,dwellings,8540,laucode
EE_0446,2010,all,dwellings,8143,laucode
EE_0446,2011,all,dwellings,7746,laucode
EE_0446,2012,all,dwellings,7832,laucode
EE_0446,2013,all,dwellings,7919,laucode
EE_0446,2014,all,dwellings,8005,laucode
EE_0446,2015,all,dwellings,8091,laucode
EE_0446,2016,all,dwellings,8178,laucode
EE_0446,2017,all,dwellings,8264,laucode
EE_0446,2018,all,dwellings,8350,laucode
EE_0446,2019,all,dwellings,8436,laucode
EE_0446,2020,all,dwellings,8523,laucode
EE_0446,2021,all,dwellings,8609,laucode
EE_0446,2000,flat,dwellings,6045,laucode
EE_0446,2001,flat,dwellings,6002,laucode
EE_0446,2002,flat,dwellings,5959,laucode
EE_0446,2003,flat,dwellings,5916,laucode
EE_0446,2004,flat,dwellings,5896,laucode
EE_0446,2005,flat,dwellings,6015,laucode
EE_0446,2006,flat,dwellings,7616,laucode
EE_0446,2007,flat,dwellings,7683,laucode
EE_0446,2008,flat,dwellings,7356,laucode
EE_0446,2009,flat,dwellings,7030,laucode
EE_0446,2010,flat,dwellings,6703,laucode
EE_0446,2011,flat,dwellings,6376,laucode
EE_0446,2012,flat,dwellings,6420,laucode
EE_0446,2013,flat,dwellings,6464,laucode
EE_0446,2014,flat,dwellings,6508,laucode
EE_0446,2015,flat,dwellings,6552,laucode
EE_0446,2016,flat,dwellings,6596,laucode
EE_0446,2017,flat,dwellings,6641,laucode
EE_0446,2018,flat,dwellings,6685,laucode
EE_0446,2019,flat,dwellings,6729,laucode
EE_0446,2020,flat,dwellings,6773,laucode
EE_0446,2021,flat,dwellings,6817,laucode
EE_0446,2000,house,dwellings,535,laucode
EE_0446,2001,house,dwellings,531,laucode
EE_0446,2002,house,dwellings,527,laucode
EE_0446,2003,house,dwellings,524,laucode
EE_0446,2004,house,dwellings,522,laucode
EE_0446,2005,house,dwellings,532,laucode
EE_0446,2006,house,dwellings,1632,laucode
EE_0446,2007,house,dwellings,1646,laucode
EE_0446,2008,house,dwellings,1576,laucode
EE_0446,2009,house,dwellings,1506,laucode
EE_0446,2010,house,dwellings,1436,laucode
EE_0446,2011,house,dwellings,1366,laucode
EE_0446,2012,house,dwellings,1405,laucode
EE_0446,2013,house,dwellings,1444,laucode
EE_0446,2014,house,dwellings,1483,laucode
EE_0446,2015,house,dwellings,1522,laucode
EE_0446,2016,house,dwellings,1561,laucode
EE_0446,2017,house,dwellings,1600,laucode
EE_0446,2018,house,dwellings,1639,laucode
EE_0446,2019,house,dwellings,1678,laucode
EE_0446,2020,house,dwellings,1717,laucode
EE_0446,2021,house,dwellings,1756,laucode
EE_0478,2000,all,dwellings,1025,laucode
EE_0478,2001,all,dwellings,899,laucode
EE_0478,2002,all,dwellings,773,laucode
EE_0478,2003,all,dwellings,647,laucode
EE_0478,2004,all,dwellings,654,laucode
EE_0478,2005,all,dwellings,672,laucode
EE_0478,2006,all,dwellings,685,laucode
EE_0478,2007,all,dwellings,685,laucode
EE_0478,2008,all,dwellings,779,laucode
EE_0478,2009,all,dwellings,874,laucode
EE_0478,2010,all,dwellings,968,laucode
EE_0478,2011,all,dwellings,1062,laucode
EE_0478,2012,all,dwellings,1061,laucode
EE_0478,2013,all,dwellings,1060,laucode
EE_0478,2014,all,dwellings,1058,laucode
EE_0478,2015,all,dwellings,1057,laucode
EE_0478,2016,all,dwellings,1056,laucode
EE_0478,2017,all,dwellings,1055,laucode
EE_0478,2018,all,dwellings,1054,laucode
EE_0478,2019,all,dwellings,1052,laucode
EE_0478,2020,all,dwellings,1051,laucode
EE_0478,2021,all,dwellings,1050,laucode
EE_0478,2000,flat,dwellings,111,laucode
EE_0478,2001,flat,dwellings,97,laucode
EE_0478,2002,flat,dwellings,84,laucode
EE_0478,2003,flat,dwellings,70,laucode
EE_0478,2004,flat,dwellings,71,laucode
EE_0478,2005,flat,dwellings,73,laucode
EE_0478,2006,flat,dwellings,56,laucode
EE_0478,2007,flat,dwellings,56,laucode
EE_0478,2008,flat,dwellings,64,laucode
EE_0478,2009,flat,dwellings,72,laucode
EE_0478,2010,flat,dwellings,79,laucode
EE_0478,2011,flat,dwellings,87,laucode
EE_0478,2012,flat,dwellings,88,laucode
EE_0478,2013,flat,dwellings,89,laucode
EE_0478,2014,flat,dwellings,91,laucode
EE_0478,2015,flat,dwellings,92,laucode
EE_0478,2016,flat,dwellings,93,laucode
EE_0478,2017,flat,dwellings,94,laucode
EE_0478,2018,flat,dwellings,95,laucode
EE_0478,2019,flat,dwellings,97,laucode
EE_0478,2020,flat,dwellings,98,laucode
EE_0478,2021,flat,dwellings,99,laucode
EE_0478,2000,house,dwellings,901,laucode
EE_0478,2001,house,dwellings,790,laucode
EE_0478,2002,house,dwellings,679,laucode
EE_0478,2003,house,dwellings,569,laucode
EE_0478,2004,house,dwellings,575,laucode
EE_0478,2005,house,dwellings,591,laucode
EE_0478,2006,house,dwellings,628,laucode
EE_0478,2007,house,dwellings,628,laucode
EE_0478,2008,house,dwellings,715,laucode
EE_0478,2009,house,dwellings,801,laucode
EE_0478,2010,house,dwellings,888,laucode
EE_0478,2011,house,dwellings,974,laucode
EE_0478,2012,house,dwellings,969,laucode
EE_0478,2013,house,dwellings,964,laucode
EE_0478,2014,house,dwellings,959,laucode
EE_0478,2015,house,dwellings,954,laucode
EE_0478,2016,house,dwellings,949,laucode
EE_0478,2017,house,dwellings,944,laucode
EE_0478,2018,house,dwellings,939,laucode
EE_0478,2019,house,dwellings,934,laucode
EE_0478,2020,house,dwellings,929,laucode
EE_0478,2021,house,dwellings,924,laucode
EE_0480,2000,all,dwellings,4903,laucode
EE_0480,2001,all,dwellings,4887,laucode
EE_0480,2002,all,dwellings,4870,laucode
EE_0480,2003,all,dwellings,4854,laucode
EE_0480,2004,all,dwellings,4866,laucode
EE_0480,2005,all,dwellings,4897,laucode
EE_0480,2006,all,dwellings,5040,laucode
EE_0480,2007,all,dwellings,5035,laucode
EE_0480,2008,all,dwellings,4871,laucode
EE_0480,2009,all,dwellings,4707,laucode
EE_0480,2010,all,dwellings,4543,laucode
EE_0480,2011,all,dwellings,4379,laucode
EE_0480,2012,all,dwellings,4424,laucode
EE_0480,2013,all,dwellings,4470,laucode
EE_0480,2014,all,dwellings,4515,laucode
EE_0480,2015,all,dwellings,4560,laucode
EE_0480,2016,all,dwellings,4606,laucode
EE_0480,2017,all,dwellings,4651,laucode
EE_0480,2018,all,dwellings,4696,laucode
EE_0480,2019,all,dwellings,4741,laucode
EE_0480,2020,all,dwellings,4787,laucode
EE_0480,2021,all,dwellings,4832,laucode
EE_0480,2000,flat,dwellings,2314,laucode
EE_0480,2001,flat,dwellings,2306,laucode
EE_0480,2002,flat,dwellings,2299,laucode
EE_0480,2003,flat,dwellings,2291,laucode
EE_0480,2004,flat,dwellings,2297,laucode
EE_0480,2005,flat,dwellings,2311,laucode
EE_0480,2006,flat,dwellings,2380,laucode
EE_0480,2007,flat,dwellings,2378,laucode
EE_0480,2008,flat,dwellings,2300,laucode
EE_0480,2009,flat,dwellings,2223,laucode
EE_0480,2010,flat,dwellings,2145,laucode
EE_0480,2011,flat,dwellings,2068,laucode
EE_0480,2012,flat,dwellings,2082,laucode
EE_0480,2013,flat,dwellings,2097,laucode
EE_0480,2014,flat,dwellings,2112,laucode
EE_0480,2015,flat,dwellings,2126,laucode
EE_0480,2016,flat,dwellings,2140,laucode
EE_0480,2017,flat,dwellings,2155,laucode
EE_0480,2018,flat,dwellings,2170,laucode
EE_0480,2019,flat,dwellings,2184,laucode
EE_0480,2020,flat,dwellings,2198,laucode
EE_0480,2021,flat,dwellings,2213,laucode
EE_0480,2000,house,dwellings,2474,laucode
EE_0480,2001,house,dwellings,2466,laucode
EE_0480,2002,house,dwellings,2458,laucode
EE_0480,2003,house,dwellings,2449,laucode
EE_0480,2004,house,dwellings,2455,laucode
EE_0480,2005,house,dwellings,2471,laucode
EE_0480,2006,house,dwellings,2643,laucode
EE_0480,2007,house,dwellings,2640,laucode
EE_0480,2008,house,dwellings,2554,laucode
EE_0480,2009,house,dwellings,2468,laucode
EE_0480,2010,house,dwellings,2382,laucode
EE_0480,2011,house,dwellings,2296,laucode
EE_0480,2012,house,dwellings,2326,laucode
EE_0480,2013,house,dwellings,2357,laucode
EE_0480,2014,house,dwellings,2387,laucode
EE_0480,2015,house,dwellings,2417,laucode
EE_0480,2016,house,dwellings,2448,laucode
EE_0480,2017,house,dwellings,2478,laucode
EE_0480,2018,house,dwellings,2508,laucode
EE_0480,2019,house,dwellings,2538,laucode
EE_0480,2020,house,dwellings,2569,laucode
EE_0480,2021,house,dwellings,2599,laucode
EE_0486,2000,all,dwellings,3959,laucode
EE_0486,2001,all,dwellings,3651,laucode
EE_0486,2002,all,dwellings,3344,laucode
EE_0486,2003,all,dwellings,3036,laucode
EE_0486,2004,all,dwellings,3136,laucode
EE_0486,2005,all,dwellings,3207,laucode
EE_0486,2006,all,dwellings,3293,laucode
EE_0486,2007,all,dwellings,3297,laucode
EE_0486,2008,all,dwellings,3390,laucode
EE_0486,2009,all,dwellings,3483,laucode
EE_0486,2010,all,dwellings,3576,laucode
EE_0486,2011,all,dwellings,3669,laucode
EE_0486,2012,all,dwellings,3687,laucode
EE_0486,2013,all,dwellings,3705,laucode
EE_0486,2014,all,dwellings,3723,laucode
EE_0486,2015,all,dwellings,3741,laucode
EE_0486,2016,all,dwellings,3760,laucode
EE_0486,2017,all,dwellings,3778,laucode
EE_0486,2018,all,dwellings,3796,laucode
EE_0486,2019,all,dwellings,3814,laucode
EE_0486,2020,all,dwellings,3832,laucode
EE_0486,2021,all,dwellings,3850,laucode
EE_0486,2000,flat,dwellings,830,laucode
EE_0486,2001,flat,dwellings,765,laucode
EE_0486,2002,flat,dwellings,701,laucode
EE_0486,2003,flat,dwellings,636,laucode
EE_0486,2004,flat,dwellings,657,laucode
EE_0486,2005,flat,dwellings,672,laucode
EE_0486,2006,flat,dwellings,681,laucode
EE_0486,2007,flat,dwellings,682,laucode
EE_0486,2008,flat,dwellings,701,laucode
EE_0486,2009,flat,dwellings,721,laucode
EE_0486,2010,flat,dwellings,740,laucode
EE_0486,2011,flat,dwellings,759,laucode
EE_0486,2012,flat,dwellings,760,laucode
EE_0486,2013,flat,dwellings,762,laucode
EE_0486,2014,flat,dwellings,763,laucode
EE_0486,2015,flat,dwellings,764,laucode
EE_0486,2016,flat,dwellings,766,laucode
EE_0486,2017,flat,dwellings,767,laucode
EE_0486,2018,flat,dwellings,768,laucode
EE_0486,2019,flat,dwellings,769,laucode
EE_0486,2020,flat,dwellings,771,laucode
EE_0486,2021,flat,dwellings,772,laucode
EE_0486,2000,house,dwellings,3053,laucode
EE_0486,2001,house,dwellings,2816,laucode
EE_0486,2002,house,dwellings,2578,laucode
EE_0486,2003,house,dwellings,2341,laucode
EE_0486,2004,house,dwellings,2418,laucode
EE_0486,2005,house,dwellings,2473,laucode
EE_0486,2006,house,dwellings,2604,laucode
EE_0486,2007,house,dwellings,2607,laucode
EE_0486,2008,house,dwellings,2680,laucode
EE_0486,2009,house,dwellings,2754,laucode
EE_0486,2010,house,dwellings,2827,laucode
EE_0486,2011,house,dwellings,2901,laucode
EE_0486,2012,house,dwellings,2914,laucode
EE_0486,2013,house,dwellings,2927,laucode
EE_0486,2014,house,dwellings,2939,laucode
EE_0486,2015,house,dwellings,2952,laucode
EE_0486,2016,house,dwellings,2965,laucode
EE_0486,2017,house,dwellings,2978,laucode
EE_0486,2018,house,dwellings,2991,laucode
EE_0486,2019,house,dwellings,3003,laucode
EE_0486,2020,house,dwellings,3016,laucode
EE_0486,2021,house,dwellings,3029,laucode
EE_0503,2000,all,dwellings,4650,laucode
EE_0503,2001,all,dwellings,4514,laucode
EE_0503,2002,all,dwellings,4377,laucode
EE_0503,2003,all,dwellings,4241,laucode
EE_0503,2004,all,dwellings,4268,laucode
EE_0503,2005,all,dwellings,4310,laucode
EE_0503,2006,all,dwellings,4423,laucode
EE_0503,2007,all,dwellings,4430,laucode
EE_0503,2008,all,dwellings,4376,laucode
EE_0503,2009,all,dwellings,4322,laucode
EE_0503,2010,all,dwellings,4268,laucode
EE_0503,2011,all,dwellings,4214,laucode
EE_0503,2012,all,dwellings,4262,laucode
EE_0503,2013,all,dwellings,4310,laucode
EE_0503,2014,all,dwellings,4358,laucode
EE_0503,2015,all,dwellings,4406,laucode
EE_0503,2016,all,dwellings,4454,laucode
EE_0503,2017,all,dwellings,4503,laucode
EE_0503,2018,all,dwellings,4551,laucode
EE_0503,2019,all,dwellings,4599,laucode
EE_0503,2020,all,dwellings,4647,laucode
EE_0503,2021,all,dwellings,4695,laucode
EE_0503,2000,flat,dwellings,1717,laucode
EE_0503,2001,flat,dwellings,1667,laucode
EE_0503,2002,flat,dwellings,1616,laucode
EE_0503,2003,flat,dwellings,1566,laucode
EE_0503,2004,flat,dwellings,1576,laucode
EE_0503,2005,flat,dwellings,1591,laucode
EE_0503,2006,flat,dwellings,1723,laucode
EE_0503,2007,flat,dwellings,1726,laucode
EE_0503,2008,flat,dwellings,1705,laucode
EE_0503,2009,flat,dwellings,1684,laucode
EE_0503,2010,flat,dwellings,1663,laucode
EE_0503,2011,flat,dwellings,1642,laucode
EE_0503,2012,flat,dwellings,1649,laucode
EE_0503,2013,flat,dwellings,1655,laucode
EE_0503,2014,flat,dwellings,1662,laucode
EE_0503,2015,flat,dwellings,1668,laucode
EE_0503,2016,flat,dwellings,1675,laucode
EE_0503,2017,flat,dwellings,1682,laucode
EE_0503,2018,flat,dwellings,1688,laucode
EE_0503,2019,flat,dwellings,1695,laucode
EE_0503,2020,flat,dwellings,1701,laucode
EE_0503,2021,flat,dwellings,1708,laucode
EE_0503,2000,house,dwellings,2839,laucode
EE_0503,2001,house,dwellings,2756,laucode
EE_0503,2002,house,dwellings,2673,laucode
EE_0503,2003,house,dwellings,2589,laucode
EE_0503,2004,house,dwellings,2606,laucode
EE_0503,2005,house,dwellings,2631,laucode
EE_0503,2006,house,dwellings,2694,laucode
EE_0503,2007,house,dwellings,2699,laucode
EE_0503,2008,house,dwellings,2666,laucode
EE_0503,2009,house,dwellings,2633,laucode
EE_0503,2010,house,dwellings,2600,laucode
EE_0503,2011,house,dwellings,2567,laucode
EE_0503,2012,house,dwellings,2602,laucode
EE_0503,2013,house,dwellings,2637,laucode
EE_0503,2014,house,dwellings,2672,laucode
EE_0503,2015,house,dwellings,2707,laucode
EE_0503,2016,house,dwellings,2742,laucode
EE_0503,2017,house,dwellings,2777,laucode
EE_0503,2018,house,dwellings,2812,laucode
EE_0503,2019,house,dwellings,2847,laucode
EE_0503,2020,house,dwellings,2882,laucode
EE_0503,2021,house,dwellings,2917,laucode
EE_0511,2000,all,dwellings,30331,laucode
EE_0511,2001,all,dwellings,30196,laucode
EE_0511,2002,all,dwellings,30061,laucode
EE_0511,2003,all,dwellings,29926,laucode
EE_0511,2004,all,dwellings,30052,laucode
EE_0511,2005,all,dwellings,30324,laucode
EE_0511,2006,all,dwellings,34014,laucode
EE_0511,2007,all,dwellings,34057,laucode
EE_0511,2008,all,dwellings,32824,laucode
EE_0511,2009,all,dwellings,31590,laucode
EE_0511,2010,all,dwellings,30357,laucode
EE_0511,2011,all,dwellings,29124,laucode
EE_0511,2012,all,dwellings,29161,laucode
EE_0511,2013,all,dwellings,29199,laucode
EE_0511,2014,all,dwellings,29236,laucode
EE_0511,2015,all,dwellings,29273,laucode
EE_0511,2016,all,dwellings,29310,laucode
EE_0511,2017,all,dwellings,29348,laucode
EE_0511,2018,all,dwellings,29385,laucode
EE_0511,2019,all,dwellings,29422,laucode
EE_0511,2020,all,dwellings,29460,laucode
EE_0511,2021,all,dwellings,29497,laucode
EE_0511,2000,flat,dwellings,29517,laucode
EE_0511,2001,flat,dwellings,29386,laucode
EE_0511,2002,flat,dwellings,29254,laucode
EE_0511,2003,flat,dwellings,29123,laucode
EE_0511,2004,flat,dwellings,29245,laucode
EE_0511,2005,flat,dwellings,29510,laucode
EE_0511,2006,flat,dwellings,33149,laucode
EE_0511,2007,flat,dwellings,33190,laucode
EE_0511,2008,flat,dwellings,31989,laucode
EE_0511,2009,flat,dwellings,30787,laucode
EE_0511,2010,flat,dwellings,29585,laucode
EE_0511,2011,flat,dwellings,28383,laucode
EE_0511,2012,flat,dwellings,28403,laucode
EE_0511,2013,flat,dwellings,28424,laucode
EE_0511,2014,flat,dwellings,28444,laucode
EE_0511,2015,flat,dwellings,28465,laucode
EE_0511,2016,flat,dwellings,28485,laucode
EE_0511,2017,flat,dwellings,28505,laucode
EE_0511,2018,flat,dwellings,28526,laucode
EE_0511,2019,flat,dwellings,28546,laucode
EE_0511,2020,flat,dwellings,28567,laucode
EE_0511,2021,flat,dwellings,28587,laucode
EE_0511,2000,house,dwellings,743,laucode
EE_0511,2001,house,dwellings,740,laucode
EE_0511,2002,house,dwellings,736,laucode
EE_0511,2003,house,dwellings,733,laucode
EE_0511,2004,house,dwellings,736,laucode
EE_0511,2005,house,dwellings,743,laucode
EE_0511,2006,house,dwellings,856,laucode
EE_0511,2007,house,dwellings,857,laucode
EE_0511,2008,house,dwellings,826,laucode
EE_0511,2009,house,dwellings,795,laucode
EE_0511,2010,house,dwellings,764,laucode
EE_0511,2011,house,dwellings,733,laucode
EE_0511,2012,house,dwellings,746,laucode
EE_0511,2013,house,dwellings,759,laucode
EE_0511,2014,house,dwellings,772,laucode
EE_0511,2015,house,dwellings,785,laucode
EE_0511,2016,house,dwellings,798,laucode
EE_0511,2017,house,dwellings,810,laucode
EE_0511,2018,house,dwellings,823,laucode
EE_0511,2019,house,dwellings,836,laucode
EE_0511,2020,house,dwellings,849,laucode
EE_0511,2021,house,dwellings,862,laucode
EE_0514,2000,all,dwellings,3518,laucode
EE_0514,2001,all,dwellings,3247,laucode
EE_0514,2002,all,dwellings,2975,laucode
EE_0514,2003,all,dwellings,2704,laucode
EE_0514,2004,all,dwellings,2727,laucode
EE_0514,2005,all,dwellings,2770,laucode
EE_0514,2006,all,dwellings,3821,laucode
EE_0514,2007,all,dwellings,3821,laucode
EE_0514,2008,all,dwellings,3589,laucode
EE_0514,2009,all,dwellings,3357,laucode
EE_0514,2010,all,dwellings,3125,laucode
EE_0514,2011,all,dwellings,2893,laucode
EE_0514,2012,all,dwellings,2950,laucode
EE_0514,2013,all,dwellings,3007,laucode
EE_0514,2014,all,dwellings,3064,laucode
EE_0514,2015,all,dwellings,3121,laucode
EE_0514,2016,all,dwellings,3178,laucode
EE_0514,2017,all,dwellings,3235,laucode
EE_0514,2018,all,dwellings,3292,laucode
EE_0514,2019,all,dwellings,3349,laucode
EE_0514,2020,all,dwellings,3406,laucode
EE_0514,2021,all,dwellings,3463,laucode
EE_0514,2000,flat,dwellings,1991,laucode
EE_0514,2001,flat,dwellings,1837,laucode
EE_0514,2002,flat,dwellings,1684,laucode
EE_0514,2003,flat,dwellings,1530,laucode
EE_0514,2004,flat,dwellings,1543,laucode
EE_0514,2005,flat,dwellings,1568,laucode
EE_0514,2006,flat,dwellings,2509,laucode
EE_0514,2007,flat,dwellings,2509,laucode
EE_0514,2008,flat,dwellings,2357,laucode
EE_0514,2009,flat,dwellings,2205,laucode
EE_0514,2010,flat,dwellings,2052,laucode
EE_0514,2011,flat,dwellings,1900,laucode
EE_0514,2012,flat,dwellings,1944,laucode
EE_0514,2013,flat,dwellings,1988,laucode
EE_0514,2014,flat,dwellings,2032,laucode
EE_0514,2015,flat,dwellings,2076,laucode
EE_0514,2016,flat,dwellings,2120,laucode
EE_0514,2017,flat,dwellings,2165,laucode
EE_0514,2018,flat,dwellings,2209,laucode
EE_0514,2019,flat,dwellings,2253,laucode
EE_0514,2020,flat,dwellings,2297,laucode
EE_0514,2021,flat,dwellings,2341,laucode
EE_0514,2000,house,dwellings,1441,laucode
EE_0514,2001,house,dwellings,1330,laucode
EE_0514,2002,house,dwellings,1219,laucode
