date_adscrape,date_adcreate,date_adadjust,idhref,type,postcode,city_name,ad_price,ad_price_fx,ad_fx,rooms,floor_m2,construct_year,price_m2,LAU_code,GEOnat_code,NUTS_code,isnew,plot_m2,ad_details,scraper
2018-11-27,,,15355377,house,,Hylte,475000,47500,EUR,4,103,1975,4611.65048543689,SE_1315,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-hylte-kommun-skogsvagen-15-15355377,luca
2018-11-27,,,15354755,flat,,Halmstad,3460000,346000,EUR,5,147,2018,23537.4149659864,SE_1380,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-5rum-centrum-halmstads-kommun-bryngelshusgatan-15354755,luca
2018-11-27,,,15353815,house,,Kungsbacka,3395000,339500,EUR,5,117,1968,29017.094017094,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/radhus-5rum-kungsbacka-kungsbacka-kommun-kaprifolvagen-22-15353815,luca
2018-11-27,,,9842136,house,,Falkenberg,795000,79500,EUR,5,132,1983,6022.72727272727,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-ullared-falkenbergs-kommun-hoghult-bjorkelund-302-9842136,luca
2018-11-27,,,14809655,house,,Laholm,1987000,198700,EUR,7,84,,23654.7619047619,SE_1381,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-7rum-veinge-laholms-kommun-veingevagen-54-14809655,luca
2018-11-27,,,15025435,house,,Kungsbacka,3990000,399000,EUR,6,160,1963,24937.5,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-anneberg-alvsaker-kungsbacka-kommun-svalvagen-24-15025435,luca
2018-11-27,,,15348075,flat,,Halmstad,1575000,157500,EUR,"4,5",105,1968,15000,SE_1380,,SE231,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-4,5rum-centrum-oster-halmstads-kommun-snostorpsvagen-12a-15348075",luca
2018-11-27,,,13739695,flat,,Kungsbacka,3995000,399500,EUR,5,116,2018,34439.6551724138,SE_1384,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-5rum-kolla-parkstad-kungsbacka-kommun-smaragdvagen-8-13739695,luca
2018-11-27,,,15343115,house,,Laholm,1850000,185000,EUR,4,126,1963,14682.5396825397,SE_1381,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-veinge-laholms-kommun-dalgatan-10-15343115,luca
2018-11-27,,,15341255,flat,,Kungsbacka,1750000,175000,EUR,1,30.5,2017,57377.0491803279,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-kungsbacka-kungsbacka-kommun-porfyrvagen-10-15341255,luca
2018-11-27,,,15341395,flat,,Varberg,2725000,272500,EUR,3,80,1992,34062.5,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-apelviken-varbergs-kommun-karl-nordstroms-vag-23-15341395,luca
2018-11-27,,,15336256,flat,,Kungsbacka,1995000,199500,EUR,2,62.5,1992,31920,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsbacka-kungsbacka-kommun-mortelvagen-28-15336256,luca
2018-11-27,,,15336815,flat,,Halmstad,1550000,155000,EUR,3,73.5,1959,21088.4353741497,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-oster-halmstads-kommun-hemmansvagen-17-15336815,luca
2018-11-27,,,15334035,house,,Hylte,895000,89500,EUR,4,106,1970,8443.39622641509,SE_1315,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-hylte-kommun-ringvagen-9-15334035,luca
2018-11-27,,,15327575,flat,,Kungsbacka,2650000,265000,EUR,2,63.3,2008,41864.1390205371,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsbacka-kungsbacka-kommun-teatergatan-26-15327575,luca
2018-11-27,,,15326735,house,,Laholm,1995000,199500,EUR,5,169,1940,11804.7337278107,SE_1381,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-knared-laholms-kommun-otterdalsvagen-17-15326735,luca
2018-11-27,,,15325995,flat,,Varberg,2095000,209500,EUR,2,56,1962,37410.7142857143,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-soder-varbergs-kommun-bandholtzgatan-25b-15325995,luca
2018-11-27,,,15325315,house,,Kungsbacka,3595000,359500,EUR,4,129,2019,27868.2170542636,SE_1384,,SE231,TRUE,,https://www.hemnet.se/bostad/villa-4rum-frillesas-kungsbacka-kommun-horsadalsvagen-64-15325315,luca
2018-11-27,,,15323795,flat,,Kungsbacka,2995000,299500,EUR,"4,5",96,1994,31197.9166666667,SE_1384,,SE231,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-4,5rum-vallda-kungsbacka-kommun-sporthallsvagen-39-15323795",luca
2018-11-27,,,15320075,flat,,Kungsbacka,1995000,199500,EUR,2,56.5,1963,35309.7345132743,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsbacka-gardskulla-kungsbacka-kommun-gardskullavagen-7b-15320075,luca
2018-11-27,,,15320335,house,,Kungsbacka,2250000,225000,EUR,4,80,1962,28125,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-onsala-kungsbacka-kommun-faraboliden-1-15320335,luca
2018-11-27,,,15318555,house,,Varberg,3250000,325000,EUR,4,140,2005,23214.2857142857,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-himle-varbergs-kommun-tholins-vag-12-15318555,luca
2018-11-27,,,15315875,house,,Kungsbacka,3195000,319500,EUR,5,115,1994,27782.6086956522,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/radhus-5rum-onsala-kungsbacka-kommun-vassmustavagen-4a-15315875,luca
2018-11-27,,,15315995,house,,Halmstad,2950000,295000,EUR,3,100,1965,29500,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-3rum-sondrum-halmstads-kommun-erlandsliden-12-15315995,luca
2018-11-27,,,15315215,house,,Halmstad,5100000,510000,EUR,8,255,1927,20000,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-8rum-snostorp-halmstads-kommun-prastvagen-72-15315215,luca
2018-11-27,,,15314195,house,,Varberg,2700000,270000,EUR,5,149,,18120.8053691275,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-varbergs-kommun-bengt-emils-vag-3-15314195,luca
2018-11-27,,,15311115,flat,,Halmstad,995000,99500,EUR,2,57.5,1961,17304.347826087,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-oster-halmstads-kommun-hemmansvagen-16-15311115,luca
2018-11-27,,,15309315,house,,Falkenberg,1750000,175000,EUR,5,125,1978,14000,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-fajans-falkenbergs-kommun-nicolaus-skrivares-vag-4-15309315,luca
2018-11-27,,,15307755,house,,Halmstad,4495000,449500,EUR,4,85,1965,52882.3529411765,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-frosakull-halmstads-kommun-barrstigen-5-15307755,luca
2018-11-27,,,15304616,flat,,Halmstad,1375000,137500,EUR,5,114,,12061.4035087719,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-brogard-halmstads-kommun-langhusallen-1c-15304616,luca
2018-11-27,,,14771455,house,,Falkenberg,2295000,229500,EUR,3,85,2016,27000,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/radhus-3rum-glommen-falkenbergs-kommun-mjolnare-sjobergs-vag-1-14771455,luca
2018-11-27,,,15303895,house,,Halmstad,2790000,279000,EUR,5,122,2001,22868.8524590164,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-tronninge-halmstads-kommun-sandplantorens-vag-30-15303895,luca
2018-11-27,,,15299116,flat,,Falkenberg,375000,37500,EUR,2,56.5,1991,6637.16814159292,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-falkenberg-falkenbergs-kommun-solhagavagen-22-15299116,luca
2018-11-27,,,14610195,flat,,Halmstad,2275000,227500,EUR,3,80.5,1968,28260.8695652174,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-centralt-oster-halmstads-kommun-snostorpsvagen-10-c-14610195,luca
2018-11-27,,,14868017,house,,Kungsbacka,5500000,550000,EUR,7,156,2004,35256.4102564103,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-7rum-asa-garda-brygga-kungsbacka-kommun-josefs-vag-32-14868017,luca
2018-11-27,,,15293455,flat,,Kungsbacka,3595000,359500,EUR,3,76.8,2018,46809.8958333333,SE_1384,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kungsbacka-kommun-vastra-sarovagen-15293455,luca
2018-11-27,,,15267977,flat,,Kungsbacka,1800000,180000,EUR,1,31,2018,58064.5161290323,SE_1384,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-1rum-kolla-parkstad-kungsbacka-kommun-dioritvagen-3-15267977,luca
2018-11-27,,,14892936,flat,,Kungsbacka,3095000,309500,EUR,"4,5",96.1,1994,32206.0353798127,SE_1384,,SE231,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-4,5rum-vallda-kungsbacka-kommun-sporthallsvagen-21-14892936",luca
2018-11-27,,,15284718,house,,Halmstad,4200000,420000,EUR,4,122,1970,34426.2295081967,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-sondrum-halmstads-kommun-lars-montins-vag-8-15284718,luca
2018-11-27,,,15286516,house,,Kungsbacka,2490000,249000,EUR,3,94,1961,26489.3617021277,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-3rum-kungsbacka-ojersbo-kungsbacka-kommun-alvsakersvagen-1235-15286516,luca
2018-11-27,,,15286075,house,,Varberg,1995000,199500,EUR,5,110,1971,18136.3636363636,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-veddige-varbergs-kommun-masvagen-5-15286075,luca
2018-11-27,,,15281757,house,,Kungsbacka,6775000,677500,EUR,6,176,1987,38494.3181818182,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-kullavik-kungsbacka-kommun-gillviksvagen-17-15281757,luca
2018-11-27,,,15284275,house,,Kungsbacka,3995000,399500,EUR,5,116,2019,34439.6551724138,SE_1384,,SE231,TRUE,,https://www.hemnet.se/bostad/radhus-5rum-kungsbacka-kungsbacka-kommun-ametistvagen-7-15284275,luca
2018-11-27,,,15283275,house,,Falkenberg,3350000,335000,EUR,4,143,2010,23426.5734265734,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-kristineslatt-falkenbergs-kommun-sandlyckeringen-2-15283275,luca
2018-11-27,,,15283635,flat,,Varberg,1695000,169500,EUR,2,60.5,1951,28016.5289256198,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-oster-varbergs-kommun-ostra-vagen-69-c-15283635,luca
2018-11-27,,,15279256,house,,Varberg,1195000,119500,EUR,7,180,1909,6638.88888888889,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-7rum-varobacka-varbergs-kommun-nordvara-9-15279256,luca
2018-11-27,,,15278095,house,,Laholm,4100000,410000,EUR,5,163,2017,25153.3742331288,SE_1381,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-skummeslovsstrand-laholms-kommun-odens-vag-3-15278095,luca
2018-11-27,,,15276556,flat,,Varberg,2395000,239500,EUR,3,84.6,2011,28309.6926713948,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-breared-varbergs-kommun-droppstensgatan-1-15276556,luca
2018-11-27,,,15275895,flat,,Falkenberg,1175000,117500,EUR,3,81,1972,14506.1728395062,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-hjortsberg-falkenbergs-kommun-hjortvagen-24e-15275895,luca
2018-11-27,,,15272275,house,,Halmstad,3195000,319500,EUR,4,104,1963,30721.1538461538,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-halmstad-halmstads-kommun-pelle-kroks-vag-3-15272275,luca
2018-11-27,,,15268455,flat,,Halmstad,3700000,370000,EUR,"3,5",95,1906,38947.3684210526,SE_1380,,SE231,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-3,5rum-centralt-vaster-halmstads-kommun-von-mollersgatan-1-15268455",luca
2018-11-27,,,15264295,house,,Kungsbacka,3950000,395000,EUR,4,129,2019,30620.1550387597,SE_1384,,SE231,TRUE,,https://www.hemnet.se/bostad/villa-4rum-kungsbacka-kungsbacka-kommun-myravagen-15264295,luca
2018-11-27,,,15261515,flat,,Halmstad,2995000,299500,EUR,4,93.9,2002,31895.6336528222,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-soder-halmstads-kommun-sodra-vagen-19-15261515,luca
2018-11-27,,,15260315,house,,Varberg,1975000,197500,EUR,5,95,1969,20789.4736842105,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-sunvara-varbergs-kommun-sunnvara-101-15260315,luca
2018-11-27,,,15258256,house,,Varberg,3950000,395000,EUR,5,117,2018,33760.6837606838,SE_1383,,SE231,TRUE,,https://www.hemnet.se/bostad/villa-5rum-tvaaker-varbergs-kommun-varabjarsvagen-20-15258256,luca
2018-11-27,,,15259135,house,,Varberg,3850000,385000,EUR,5,126,2019,30555.5555555556,SE_1383,,SE231,TRUE,,https://www.hemnet.se/bostad/villa-5rum-tvaaker-varbergs-kommun-varabjarsvagen-21-15259135,luca
2018-11-27,,,15258657,house,,Varberg,3700000,370000,EUR,6,118,2019,31355.9322033898,SE_1383,,SE231,TRUE,,https://www.hemnet.se/bostad/villa-6rum-tvaaker-varbergs-kommun-varabjarsvagen-23-15258657,luca
2018-11-27,,,11631617,house,,Falkenberg,4399000,439900,EUR,6,139.6,,31511.4613180516,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-falkenbergs-kommun-sodra-mannabergsvagen-11631617,luca
2018-11-27,,,15251955,house,,Laholm,1695000,169500,EUR,6,132,1982,12840.9090909091,SE_1381,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-veinge-laholms-kommun-kullagatan-8a-15251955,luca
2018-11-27,,,15251595,flat,,Varberg,2950000,295000,EUR,4,85.5,1961,34502.9239766082,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-soder-varbergs-kommun-bandholtzgatan-13-e-15251595,luca
2018-11-27,,,15244795,flat,,Falkenberg,1675000,167500,EUR,2,55,2016,30454.5454545455,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-troinge-angar-falkenbergs-kommun-kornettvagen-26-15244795,luca
2018-11-27,,,15245155,flat,,Varberg,1750000,175000,EUR,3,89,1980,19662.9213483146,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-tors-grand-varbergs-kommun-tors-grand-12-15245155,luca
2018-11-27,,,14578375,flat,,Halmstad,1495000,149500,EUR,3,77.5,,19290.3225806452,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-hemmanomradet-halmstads-kommun-hemmansvagen-1-14578375,luca
2018-11-27,,,15239755,house,,Kungsbacka,2500000,250000,EUR,3,74,1957,33783.7837837838,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-3rum-asa-kungsbacka-kommun-furulundsvagen-25-15239755,luca
2018-11-27,,,15238575,flat,,Halmstad,3450000,345000,EUR,3,91.5,2013,37704.9180327869,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-soderkaj-soder-halmstads-kommun-sodra-vagen-43-15238575,luca
2018-11-27,,,14643435,flat,,Kungsbacka,3250000,325000,EUR,3,74.8,2013,43449.1978609626,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-centrala-kungsbacka-kungsbacka-kommun-vastergatan-25-14643435,luca
2018-11-27,,,15235575,house,,Kungsbacka,3990000,399000,EUR,7,127,1968,31417.3228346457,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-7rum-kungsbacka-kungsbacka-kommun-klippebergsvagen-24-15235575,luca
2018-11-27,,,15234315,house,,Varberg,5900000,590000,EUR,6,160,1964,36875,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-traslovslage-varbergs-kommun-sjostjarnevagen-4-15234315,luca
2018-11-27,,,15207577,flat,,Kungsbacka,2295000,229500,EUR,2,55,1918,41727.2727272727,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsbacka-centralt-kungsbacka-kommun-godhemsgatan-3-15207577,luca
2018-11-27,,,15208795,house,,Kungsbacka,5000000,5e+05,EUR,5,120,2015,41666.6666666667,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-kungsbacka-kommun-topasvagen-8-15208795,luca
2018-11-27,,,15206178,house,,Kungsbacka,4275000,427500,EUR,9,126,1969,33928.5714285714,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-9rum-oskarsberg-kungsbacka-kommun-krakbarsstigen-11-15206178,luca
2018-11-27,,,15218695,flat,,Kungsbacka,1995000,199500,EUR,2,72,1987,27708.3333333333,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsbacka-kungsbacka-kommun-vastergatan-4-15218695,luca
2018-11-27,,,15220896,house,,Kungsbacka,4950000,495000,EUR,8,129,1967,38372.0930232558,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/radhus-8rum-kullavik-kungsbacka-kommun-kullaviksvagen-33-15220896,luca
2018-11-27,,,15212115,flat,,Halmstad,1495000,149500,EUR,2,50.5,1948,29603.9603960396,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-centrum-oster-halmstads-kommun-hammars-gata-10b-15212115,luca
2018-11-27,,,15210795,house,,Halmstad,2495000,249500,EUR,3,81,1973,30802.4691358025,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-3rum-backagard-halmstads-kommun-penngrand-6e-15210795,luca
2018-11-27,,,15206676,flat,,Falkenberg,1195000,119500,EUR,3,79,1968,15126.582278481,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-ostra-gardet-falkenbergs-kommun-vastgotavagen-19a-15206676,luca
2018-11-27,,,15205917,flat,,Varberg,2350000,235000,EUR,3,80,1970,29375,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-tradlyckan-varbergs-kommun-tradlyckevagen-130-15205917,luca
2018-11-27,,,14193975,flat,,Varberg,5350000,535000,EUR,5,116.7,,45844.0445586975,SE_1383,,SE231,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-5rum-centrum-varbergs-kommun-borgmastaregatan-33,-1301-5-rok-14193975",luca
2018-11-27,,,15196355,flat,,Halmstad,1650000,165000,EUR,2,40,2019,41250,SE_1380,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-2rum-centrum-halmstads-kommun-helmfeldtsgatan-15196355,luca
2018-11-27,,,15196795,flat,,Varberg,1895000,189500,EUR,3,75,1992,25266.6666666667,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-varberg-centralt-varbergs-kommun-fridhemsgatan-2a-15196795,luca
2018-11-27,,,15193715,house,,Falkenberg,4272000,427200,EUR,5,131.5,,32486.6920152091,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-dals-angar-falkenbergs-kommun-cellovagen-4-15193715,luca
2018-11-27,,,15191875,house,,Falkenberg,1850000,185000,EUR,4,118,1983,15677.9661016949,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-troingeberg-falkenbergs-kommun-erik-falks-vag-2-15191875,luca
2018-11-27,,,15175575,house,,Varberg,6950000,695000,EUR,6,180,1977,38611.1111111111,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-karlberg-varbergs-kommun-vegagatan-11-15175575,luca
2018-11-27,,,14724735,house,,Varberg,1200000,120000,EUR,3,108,1967,11111.1111111111,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-3rum-askloster-varbergs-kommun-slatter-3-14724735,luca
2018-11-27,,,15179696,flat,,Halmstad,3375000,337500,EUR,4,110,2019,30681.8181818182,SE_1380,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-4rum-centrum-halmstads-kommun-helmfeldtsgatan-15179696,luca
2018-11-27,,,15177815,house,,Varberg,2895000,289500,EUR,4,104,2006,27836.5384615385,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-grimeton-varbergs-kommun-linneskogsvagen-1-15177815,luca
2018-11-27,,,15178115,flat,,Varberg,2250000,225000,EUR,3,73.3,2018,30695.7708049113,SE_1383,,SE231,TRUE,,https://www.hemnet.se/bostad/bostadsratt-3rum-varbergs-kommun-bjornkarrsvagen-9c-15178115,luca
2018-11-27,,,14450335,house,,Kungsbacka,5395000,539500,EUR,5,133,1987,40563.9097744361,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-saro-kungsbacka-kommun-habackebrostigen-9-14450335,luca
2018-11-27,,,15174935,house,,Halmstad,2950000,295000,EUR,7,162,1940,18209.8765432099,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-7rum-tonnersa-halmstads-kommun-tonnersa-210-15174935,luca
2018-11-27,,,14479656,house,,Kungsbacka,3700000,370000,EUR,5,127,1966,29133.8582677165,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/radhus-5rum-vallda-palta-kungsbacka-kommun-ekasvagen-14-14479656,luca
2018-11-27,,,15144355,house,,Kungsbacka,3300000,330000,EUR,5,80,1992,41250,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-onsala-sonnerbergen-kungsbacka-kommun-klockfoten-3-15144355,luca
2018-11-27,,,15159835,house,,Hylte,990000,99000,EUR,6,188,1930,5265.95744680851,SE_1315,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-rydobruk-hylte-kommun-glassbovagen-1-15159835,luca
2018-11-27,,,15173255,house,,Halmstad,6700000,670000,EUR,7,196,2014,34183.6734693878,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-7rum-albinsro-halmstads-kommun-logvagen-28-15173255,luca
2018-11-27,,,15172235,house,,Falkenberg,3395000,339500,EUR,4,141,1993,24078.0141843972,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-4rum-fajans-falkenbergs-kommun-folkungavagen-1-15172235,luca
2018-11-27,,,15176435,house,,Falkenberg,1795000,179500,EUR,5,110,1971,16318.1818181818,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-5rum-ljungby-falkenbergs-kommun-ronnasvagen-13-15176435,luca
2018-11-27,,,15175935,flat,,Kungsbacka,1650000,165000,EUR,2,65.9,1968,25037.9362670713,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsbacka-kungsbacka-kommun-rosengatan-6-15175935,luca
2018-11-27,,,15177495,flat,,Halmstad,1195000,119500,EUR,2,66,1973,18106.0606060606,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-vallas-halmstads-kommun-bergangsvagen-3-c-15177495,luca
2018-11-27,,,15182577,flat,,Kungsbacka,3895000,389500,EUR,3,76.8,2010,50716.1458333333,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kungsbacka-soderstaden-kungsbacka-kommun-aranas-alle-3-15182577,luca
2018-11-27,,,15183335,flat,,Varberg,1995000,199500,EUR,3,68.5,1961,29124.0875912409,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-soder-hasthaga-varbergs-kommun-bandholtzgatan-17b-15183335,luca
2018-11-27,,,15183415,flat,,Halmstad,1845000,184500,EUR,3,73,,25273.9726027397,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-fyllinge-halmstads-kommun-rudavagen-11-15183415,luca
2018-11-27,,,15183435,flat,,Halmstad,1495000,149500,EUR,2,61,,24508.1967213115,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-fyllinge-halmstads-kommun-rudavagen-11-15183435,luca
2018-11-27,,,15182056,flat,,Halmstad,995000,99500,EUR,1,35,,28428.5714285714,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-fyllinge-halmstads-kommun-rudavagen-11-15182056,luca
2018-11-27,,,15185775,flat,,Falkenberg,1075000,107500,EUR,2,59,1963,18220.3389830508,SE_1382,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-herting-falkenbergs-kommun-august-bondesons-vag-4-15185775,luca
2018-11-27,,,15192556,house,,Kungsbacka,4200000,420000,EUR,6,120,1942,35000,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/villa-6rum-kungsbacka-forsback-kungsbacka-kommun-mellanvagen-15-15192556,luca
2018-11-27,,,15196175,flat,,Halmstad,1495000,149500,EUR,2,57.5,,26000,SE_1380,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-oster-halmstads-kommun-hemmansvagen-16-15196175,luca
2018-11-27,,,15197655,flat,,Kungsbacka,3325000,332500,EUR,3,81,,41049.3827160494,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kolla-parkstad-kungsbacka-kommun-manstensvagen-11-15197655,luca
2018-11-27,,,15197675,flat,,Kungsbacka,1795000,179500,EUR,1,32,,56093.75,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-kolla-parkstad-kungsbacka-kommun-manstensvagen-13-15197675,luca
2018-11-27,,,13761077,flat,,Kungsbacka,2495000,249500,EUR,2,55,,45363.6363636364,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kolla-parkstad-kungsbacka-kommun-adelstensvagen-11-13761077,luca
2018-11-27,,,15197815,flat,,Varberg,2695000,269500,EUR,3,81.6,2015,33026.9607843137,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-soder-varbergs-kommun-soderlyckevagen-5-15197815,luca
2018-11-27,,,15197795,flat,,Falkenberg,4350000,435000,EUR,3,97,2018,44845.3608247423,SE_1382,,SE231,TRUE,,"https://www.hemnet.se/bostad/bostadsratt-3rum-skrea-strand-falkenbergs-kommun-bacchus-vag-2,-lgh-1204-15197795",luca
2018-11-27,,,15199995,flat,,Laholm,875000,87500,EUR,4,86.6,1960,10103.9260969977,SE_1381,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-laholms-centrum-laholms-kommun-tradgardsgatan-11b-15199995,luca
2018-11-27,,,15200735,flat,,Varberg,5495000,549500,EUR,4,139.6,2013,39362.4641833811,SE_1383,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-centrum-varbergs-kommun-thulegatan-12-15200735,luca
2018-11-27,,,15195435,flat,,Kungsbacka,2000000,2e+05,EUR,2,63,1947,31746.0317460317,SE_1384,,SE231,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-vastra-villastaden-kungsbacka-kommun-kungsgatan-25-15195435,luca
